pose_landmarking_mem.committed_Committed_AS,pose_landmarking_system.active_processes_active,pose_landmarking_system.cpu_user,pose_landmarking_system.file_nr_used_used,pose_landmarking_system.processes_running,pose_landmarking_system.ram_buffers,pose_landmarking_system.ram_cached,pose_landmarking_system.ram_free,pose_landmarking_system.ram_used,Target
31840.23,1651,10.183639,15317,5,30.61328,1941.758,331.0938,4487.629,6
31838.38,1650,11.363636,15349,4,30.62891,1941.719,320.1719,4498.574,6
31838.4,1650,10.151007,15349,4,30.62891,1941.719,319.6953,4499.051,6
31840.11,1651,10.075567,15317,5,30.62891,1941.719,317.2656,4501.48,6
31838.4,1650,10.084034,15285,4,30.62891,1941.73,320.5547,4498.18,6
31840.12,1651,10.151007,15285,5,30.62891,1941.73,311.3672,4507.367,6
31838.4,1650,10.252101,15317,5,30.63672,1941.73,319.4844,4499.242,6
31975.7,1661,9.958159,15349,6,30.63672,1941.73,318.5586,4500.168,6
31840.18,1651,9.907641,15349,5,30.63672,1941.73,328.2852,4490.441,6
31838.48,1650,9.983221,15349,4,30.63672,1941.73,327.3906,4491.336,6
31840.33,1651,10.59714,15349,5,30.63672,1941.73,331.293,4487.434,6
31838.48,1650,12.521008,15349,4,30.65234,1941.828,332.5508,4486.062,6
31838.48,1650,10.393965,15317,4,30.65234,1941.73,331.0742,4487.637,6
31840.31,1651,10.0,15317,5,30.65234,1941.73,328.7656,4489.945,6
31838.48,1650,10.176619,15317,5,30.65234,1941.73,321.0938,4497.617,6
31840.46,1651,10.067114,15317,5,30.65234,1941.73,320.7852,4497.926,6
31838.48,1650,10.260723,15285,4,30.66016,1941.727,323.1211,4495.586,6
31838.32,1650,10.234899,15253,4,30.66016,1941.73,321.1523,4497.551,6
31838.34,1650,10.402685,15285,4,30.66016,1941.73,321.5664,4497.137,6
31838.35,1650,10.067114,15317,4,30.67578,1941.73,320.0781,4498.609,6
31847.4,1651,10.831234,15317,5,30.67969,1941.754,307.5859,4511.074,6
31845.42,1650,10.663308,15317,5,30.67969,1941.754,306.875,4511.785,6
31846.51,1651,11.888702,15317,4,30.67969,1941.754,311.3438,4507.316,6
31849.84,1654,10.561609,15349,6,30.67969,1941.754,308.1875,4510.473,6
31847.01,1651,10.016835,15349,4,30.6875,1941.754,307.3867,4511.266,6
31844.71,1651,9.891031,15349,5,30.6875,1941.754,307.3867,4511.266,6
31842.86,1650,10.142498,15349,4,30.6875,1941.758,310.2617,4508.387,6
31841.18,1650,15.598651,15317,4,30.71094,1941.762,299.6523,4518.969,6
31843.18,1651,10.606061,15349,5,30.71094,1941.762,309.1914,4509.43,6
31841.24,1650,10.067114,15285,5,30.71094,1941.762,308.9453,4509.676,6
31843.09,1651,12.478921,15349,7,30.71094,1941.762,314.7422,4503.879,6
31841.24,1650,10.561609,15317,5,30.72656,1941.762,310.168,4508.438,6
31841.25,1650,10.151007,15317,4,30.72656,1941.762,307.1211,4511.484,6
31843.09,1651,10.99916,15349,5,30.72656,1941.762,303.1836,4515.422,6
31841.25,1650,11.586902,15349,4,30.72656,1941.762,313.7617,4504.844,6
31843.1,1651,10.942761,15317,5,30.72656,1941.762,312.4297,4506.176,6
31841.25,1650,10.10101,15349,4,30.73438,1941.754,298.8945,4519.711,6
31841.25,1650,9.899329,15285,4,30.73438,1942.199,296.0352,4522.125,6
31947.1,1657,10.151007,15317,6,30.73438,1942.199,291.6992,4526.461,6
31841.3,1650,10.38526,15317,4,30.73438,1942.199,301.1484,4517.012,6
31843.17,1652,11.008403,15349,5,30.73438,1942.199,297.5664,4520.594,6
31841.32,1651,12.22597,15349,4,30.74219,1942.199,293.6758,4524.477,6
31841.32,1651,11.551433,15349,4,30.75,1942.199,292.6914,4525.453,6
31843.02,1652,11.690496,15349,13,30.75,1942.199,290.3008,4527.844,6
31841.32,1651,10.00841,15317,5,30.75,1942.199,289.293,4528.852,6
31843.04,1652,9.715243,15349,5,30.75,1942.199,290.2656,4527.879,6
31842.15,1652,10.663308,15317,4,30.75,1942.199,287.6094,4530.535,6
31839.97,1652,11.148365,15253,4,30.76172,1942.223,298.7305,4519.379,6
31843.71,1653,10.00841,15285,5,30.76172,1942.223,298.0156,4520.094,6
31842.0,1652,10.318792,15317,4,30.76172,1942.223,297.0781,4521.031,6
31843.8,1653,9.807209,15317,5,30.76172,1942.223,297.2852,4520.824,6
31842.09,1652,10.151007,15317,4,30.76172,1942.223,293.5469,4524.562,6
31842.09,1652,9.907641,15317,4,30.76953,1942.223,293.1875,4524.914,6
31843.93,1653,10.402685,15317,5,30.76953,1942.223,296.6328,4521.469,6
31842.09,1652,9.739715,15317,4,30.76953,1942.223,296.6875,4521.414,6
31843.95,1653,10.041841,15285,5,30.76953,1942.23,295.7891,4522.305,6
31842.1,1652,10.185185,15285,4,30.76953,1942.23,293.1875,4524.906,6
31841.88,1652,10.084034,15285,6,30.77734,1942.23,298.7891,4519.297,6
31843.72,1653,10.38526,15285,5,30.77734,1942.23,297.6992,4520.387,6
31842.07,1653,9.983221,15285,6,30.77734,1942.23,296.8164,4521.27,6
31843.74,1652,9.974853,15317,5,30.77734,1942.23,297.4688,4520.617,6
31841.89,1651,10.10101,15317,4,30.79297,1942.215,300.0469,4518.039,6
31841.89,1651,9.991604,15317,4,30.79297,1942.23,299.3633,4518.707,6
31843.72,1652,10.00841,15317,5,30.79297,1942.23,302.3984,4515.672,6
31841.89,1651,10.134003,15317,4,30.79297,1942.23,304.2227,4513.848,6
31843.89,1652,10.26936,15349,5,30.73047,1933.73,320.3984,4506.234,6
31841.91,1651,10.067114,15349,4,30.73047,1933.73,315.4492,4511.184,6
31841.91,1651,9.479866,15349,4,30.73828,1933.73,320.0781,4506.547,6
31843.8,1652,9.899329,15381,6,30.73828,1933.73,319.4453,4507.18,6
31970.62,1659,10.234899,15381,5,30.73828,1933.73,317.5,4509.125,6
31843.82,1651,9.739715,15349,5,30.73828,1933.73,324.957,4501.668,6
31841.96,1650,10.310142,15317,4,30.73828,1933.73,325.3633,4501.262,6
31841.96,1650,10.075567,15317,4,30.74609,1933.73,327.7305,4498.887,6
31843.8,1651,10.142498,15349,5,30.74609,1933.73,324.9766,4501.641,6
31841.96,1650,9.831933,15317,5,30.74609,1933.73,324.8438,4501.773,6
31843.82,1651,10.142498,15349,5,30.74609,1933.734,324.8945,4501.719,6
31841.14,1649,10.278012,15349,4,30.78516,1933.723,320.5664,4506.02,6
31838.13,1650,19.5122,15381,4,30.78516,1933.996,302.2539,4524.059,6
31840.03,1652,11.354079,15349,5,30.78516,1933.996,308.3555,4517.957,6
31838.2,1651,9.731544,15349,4,30.78516,1933.996,315.7852,4510.527,6
31843.12,1652,10.92437,15349,9,30.78516,1933.996,314.9531,4511.359,6
31841.27,1651,11.223629,15349,4,30.78516,1934.0,310.9141,4515.395,6
31838.21,1651,12.070411,15349,4,30.81641,1933.914,317.5703,4508.793,6
32091.77,1652,11.241611,15349,5,30.81641,1934.125,325.0156,4501.137,6
31842.36,1652,11.512605,15381,4,30.81641,1934.125,332.6094,4493.543,6
32095.93,1653,11.036226,15349,5,30.81641,1934.129,330.6641,4495.484,6
31842.36,1653,11.784512,15381,4,30.81641,1934.133,333.4648,4492.68,6
31842.27,1653,11.25105,15413,4,30.82422,1934.133,333.8203,4492.316,6
31839.86,1653,12.16443,15413,6,30.82422,1934.133,321.9219,4504.215,6
31838.25,1652,12.09068,15381,5,30.82422,1934.137,321.5195,4504.613,6
31874.09,1658,17.54685,15381,5,30.89453,1934.012,341.9531,4484.234,6
31875.61,1659,11.512605,15381,5,30.89844,1934.172,331.0977,4494.926,6
31873.79,1659,12.195122,15381,12,30.92969,1934.172,326.1094,4499.883,6
31877.51,1663,19.42809,15349,6,30.92969,1934.172,324.0742,4501.918,6
31873.67,1660,11.298482,15317,4,30.92969,1934.172,328.4648,4497.527,6
31873.67,1660,10.690236,15285,4,30.94531,1934.172,326.5195,4499.457,6
31875.44,1661,11.700337,15285,5,30.94531,1934.172,328.7578,4497.219,6
31873.56,1659,11.848739,15317,4,30.94531,1934.172,328.2656,4497.711,6
32127.14,1660,11.438183,15317,5,30.94531,1934.176,340.4766,4485.496,6
31873.59,1659,10.858586,15317,4,30.94531,1934.176,338.7305,4487.242,6
31892.28,1656,13.175676,15317,6,30.95312,1934.172,344.3203,4481.648,6
31879.59,1661,17.95089,15317,6,30.99219,1934.188,351.2734,4474.641,6
31876.42,1660,14.550042,15349,4,31.0,1934.191,345.3867,4480.516,6
31876.42,1660,11.288964,15349,4,31.00781,1934.195,355.0977,4470.793,6
31876.42,1660,10.38526,15349,18,31.00781,1934.195,349.8281,4476.062,6
31876.42,1660,10.168067,15349,4,31.00781,1934.195,341.1055,4484.785,6
31878.14,1661,9.958159,15349,5,31.00781,1934.199,341.457,4484.43,6
31876.27,1660,10.663308,15349,5,31.00781,1934.199,332.6719,4493.215,6
31874.27,1661,9.495798,15349,4,31.01953,1934.211,326.6875,4499.176,6
31876.28,1661,10.420168,15381,4,31.01953,1934.211,316.5859,4509.277,6
31876.29,1661,9.790795,15381,4,31.01953,1934.211,315.2266,4510.637,6
32096.23,1657,10.252101,15349,5,31.02734,1934.215,319.3242,4506.527,6
31840.85,1656,9.891031,15349,4,31.04297,1934.215,319.3242,4506.512,6
31840.96,1656,10.59714,15349,5,31.04297,1934.223,331.2266,4494.602,6
31840.97,1656,10.521886,15317,4,31.04297,1934.223,326.9062,4498.922,6
31840.97,1656,9.723386,15285,4,31.04297,1934.348,331.9375,4493.766,6
32094.54,1657,10.310142,15349,6,31.04297,1934.352,330.3633,4495.336,6
31840.94,1656,10.681245,15349,4,31.05078,1934.363,331.7891,4493.891,6
31840.95,1656,10.084034,15349,4,31.05078,1934.367,326.4336,4499.242,6
31841.0,1656,10.10101,15317,5,31.05078,1934.367,322.582,4503.094,6
31841.0,1656,9.966499,15317,4,31.06641,1934.352,321.6797,4503.996,6
32092.2,1656,9.974853,15349,5,31.08203,1934.355,321.9453,4503.711,6
31841.0,1656,10.016835,15349,4,31.08203,1934.355,320.3359,4505.32,6
31841.01,1656,10.15953,15317,4,31.08203,1934.355,325.1445,4500.512,6
31841.01,1656,10.050251,15349,4,31.08203,1934.355,322.8242,4502.832,6
31839.02,1656,11.036226,15317,4,31.08203,1934.359,330.3359,4495.316,6
32094.58,1657,10.067114,15285,5,31.08984,1934.375,333.4414,4492.188,6
31840.92,1656,10.353535,15285,4,31.08984,1934.375,325.9531,4499.676,6
31840.94,1656,9.899329,15285,4,31.08984,1934.375,325.543,4500.086,6
31840.99,1656,11.045531,15253,4,31.08984,1934.375,323.0625,4502.566,6
31842.37,1659,9.715243,15253,5,31.08984,1934.375,319.8984,4505.73,6
31934.43,1663,10.252101,15253,22,31.11328,1934.379,315.625,4509.977,6
31840.17,1655,10.455312,15253,6,31.11328,1934.379,319.2891,4506.312,6
31840.17,1655,9.723386,15285,5,31.11328,1934.379,317.7422,4507.859,6
31840.17,1655,10.428932,15317,5,31.11328,1934.379,319.7773,4505.824,6
31840.17,1655,9.974853,15317,4,31.11328,1934.379,317.0742,4508.527,6
32090.73,1655,10.243493,15317,6,31.12109,1934.383,308.793,4516.797,6
31840.08,1655,10.336134,15349,5,31.12109,1934.383,308.6328,4516.957,6
31838.2,1655,11.092437,15317,4,31.13672,1934.383,325.918,4499.656,6
31840.2,1656,10.428932,15349,5,31.13672,1934.387,330.3945,4495.176,6
31843.27,1655,10.636516,15349,10,31.12891,1926.039,322.832,4511.094,6
31844.78,1656,10.327456,15349,5,31.13672,1926.039,320.2969,4513.621,6
31840.04,1656,19.91561,15317,4,31.13672,1926.059,312.1211,4521.777,6
31840.04,1656,10.151007,15317,4,31.13672,1926.059,312.3164,4521.582,6
31840.04,1656,10.336134,15317,4,31.13672,1926.059,308.0703,4525.828,6
31840.04,1656,9.815436,15317,4,31.13672,1926.059,307.2031,4526.695,6
32045.62,1656,10.00841,15317,5,31.13672,1917.73,333.3203,4508.906,6
31839.89,1656,10.344828,15317,4,31.13672,1917.742,329.5352,4512.68,6
31839.89,1656,9.823678,15317,4,31.14453,1917.859,326.3477,4515.742,6
31841.93,1657,10.15953,15317,7,31.14453,1917.871,338.0586,4504.02,6
31840.03,1656,10.486577,15317,4,31.14453,1917.871,330.5352,4511.543,6
31842.01,1657,9.974853,15349,5,31.14453,1917.871,328.6055,4513.473,6
31840.03,1656,10.142498,15285,4,31.14453,1917.871,325.4883,4516.59,6
31840.06,1656,10.234899,15285,4,31.15234,1917.875,325.8359,4516.23,6
31842.02,1657,10.26936,15253,5,31.15234,1917.875,326.2695,4515.797,6
31840.06,1656,9.655751,15285,4,31.15234,1917.875,332.3398,4509.727,6
31842.04,1657,9.882747,15285,5,31.15234,1917.875,333.6914,4508.375,6
31840.03,1656,10.310142,15317,4,31.15234,1917.875,331.0781,4510.988,6
31840.0,1656,10.411419,15317,5,31.16016,1917.879,328.125,4513.93,6
31841.85,1657,10.118044,15349,5,31.16016,1917.879,335.2188,4506.836,6
31840.27,1656,10.151007,15317,4,31.17578,1917.863,328.1758,4513.879,6
31842.12,1657,9.966499,15317,5,31.17578,1917.883,327.8594,4514.176,6
31977.61,1667,10.672269,15317,5,31.17578,1917.887,320.1211,4521.91,6
31840.32,1656,10.15953,15285,4,31.17578,1917.918,332.2148,4509.785,6
31842.2,1657,9.983221,15253,6,31.17578,1917.918,335.3281,4506.672,6
31840.36,1656,10.168067,15285,4,31.18359,1917.918,339.5781,4502.414,6
31842.22,1657,10.469012,15285,5,31.18359,1917.922,339.5781,4502.41,6
31840.93,1658,10.738255,15285,5,31.18359,1917.922,348.0195,4493.969,6
31840.28,1654,9.807209,15317,4,31.19922,1917.922,346.8594,4495.113,6
31840.12,1654,10.168067,15285,13,31.19922,1917.926,348.2852,4493.684,6
31840.45,1654,9.907641,15285,4,31.26172,1917.934,346.832,4495.066,6
31842.17,1655,10.151007,15285,5,31.26172,1917.949,343.2344,4498.648,6
31839.62,1653,10.301508,15253,4,31.29297,1917.941,347.2031,4494.656,6
31839.62,1653,10.00841,15285,4,31.29297,1917.941,341.8711,4499.988,6
31841.37,1655,10.57047,15285,5,31.29297,1917.945,337.2109,4504.645,6
31839.66,1654,9.915966,15285,4,31.29297,1917.945,330.5508,4511.305,6
31841.39,1655,10.243493,15349,5,31.29297,1917.945,330.3086,4511.547,6
31839.63,1654,9.915966,15381,4,31.30078,1917.945,327.1484,4514.699,6
31839.71,1654,9.983221,15381,4,31.30078,1917.945,326.0938,4515.754,6
31841.42,1655,10.486577,15381,6,31.30078,1917.949,328.6992,4513.145,6
31839.71,1654,9.76431,15349,4,31.30078,1917.949,329.4023,4512.441,6
31841.43,1655,10.00841,15349,5,31.30078,1917.949,322.957,4518.887,6
31839.71,1654,9.983221,15381,4,31.30859,1917.941,320.4961,4521.348,6
31839.73,1654,10.234899,15349,4,31.30859,1917.953,319.3633,4522.469,6
31845.58,1656,10.0,15349,5,31.30859,1917.953,317.0039,4524.828,6
31843.89,1655,10.176619,15381,4,31.30859,1917.957,318.1484,4523.68,6
31845.67,1656,10.243493,15381,5,31.30859,1917.957,317.0938,4524.734,6
31843.67,1655,10.606061,15381,4,31.31641,1917.961,331.4023,4510.414,6
31839.55,1654,10.142498,15413,4,31.31641,1918.086,330.7344,4510.957,6
31841.27,1655,10.075567,15413,5,31.31641,1918.086,341.2227,4500.469,6
31839.65,1654,10.260723,15381,4,31.31641,1918.086,338.4648,4503.227,6
31841.38,1655,9.915966,15381,5,31.31641,1918.086,331.8203,4509.871,6
31839.65,1654,10.896899,15317,4,31.32422,1918.082,339.3984,4502.289,6
31976.69,1662,9.571788,15349,5,31.32422,1918.09,333.6719,4508.008,6
31841.36,1655,10.217755,15349,7,31.32422,1918.09,340.1758,4501.504,6
31839.66,1654,9.731544,15285,4,31.32422,1918.09,340.0586,4501.621,6
31841.51,1655,10.084034,15285,18,31.32422,1918.09,343.4141,4498.266,6
31839.62,1654,10.765349,15317,4,31.33203,1918.094,344.6523,4497.016,6
31839.62,1654,10.15953,15317,4,31.33203,1918.094,346.2031,4495.465,6
31841.33,1655,10.402685,15285,5,31.33203,1918.098,343.8828,4497.781,6
31842.7,1654,11.026936,15317,4,31.34375,1918.094,335.0078,4506.648,6
31844.42,1655,9.747899,15317,5,31.34375,1918.117,334.3633,4507.27,6
31839.66,1654,10.588235,15317,4,31.34375,1918.117,334.8672,4506.766,6
31844.27,1656,11.447811,15317,5,31.34375,1918.117,346.3633,4495.27,6
31844.37,1656,10.362258,15285,7,31.34766,1918.18,338.3008,4503.266,6
31839.6,1655,9.639564,15285,19,31.35547,1918.184,338.582,4502.973,6
31841.32,1656,10.092515,15285,5,31.35547,1918.184,340.5391,4501.016,6
31839.63,1655,10.168067,15285,4,31.36328,1918.184,339.5547,4501.992,6
31839.64,1660,10.151007,15285,4,31.36328,1918.184,334.6328,4506.914,6
31841.36,1661,10.22632,15285,6,31.36328,1918.188,333.1562,4508.387,6
31839.78,1660,10.915197,15285,5,31.36328,1918.188,339.4961,4502.047,6
31841.5,1661,9.715243,15285,5,31.36328,1918.188,334.8945,4506.648,6
31839.78,1660,10.53075,15285,4,31.37109,1918.191,340.1328,4501.398,6
31839.78,1660,9.991604,15285,4,31.37109,1918.191,338.6562,4502.875,6
31840.92,1661,10.43771,15285,17,31.37109,1918.191,350.707,4490.824,6
31839.8,1660,9.756098,15317,4,31.37109,1918.191,350.5,4491.031,6
32093.36,1661,9.790795,15285,5,31.37109,1918.191,349.457,4492.074,6
31839.58,1660,10.765349,15285,4,31.37891,1918.191,347.8984,4493.625,6
31839.59,1660,10.318792,15253,4,31.37891,1918.195,355.7812,4485.738,6
31841.57,1661,10.243493,15285,5,31.37891,1918.195,350.8438,4490.676,6
31839.59,1660,9.93266,15253,5,31.37891,1918.195,353.0977,4488.422,6
31839.59,1660,10.234899,15317,4,31.37891,1918.199,351.2852,4490.23,6
31839.49,1660,11.101766,15317,4,31.38672,1918.195,358.5664,4482.945,6
31839.49,1660,9.739715,15253,5,31.38672,1918.199,356.668,4484.84,6
31841.47,1663,10.0,15285,7,31.38672,1918.199,355.5742,4485.934,6
31839.49,1660,10.092515,15285,4,31.38672,1918.203,358.918,4482.586,6
31839.53,1660,10.654362,15285,4,31.38672,1918.203,359.4648,4482.039,6
31839.44,1660,10.344828,15253,4,31.41797,1918.211,349.8711,4491.594,6
31839.44,1660,10.151007,15253,4,31.41797,1918.211,348.1484,4493.316,6
31841.17,1661,9.991604,15285,5,31.41797,1918.215,342.7344,4498.727,6
31839.51,1660,10.260723,15317,4,31.42188,1918.227,343.2852,4498.16,6
31839.51,1660,10.058676,15285,4,31.42188,1918.23,335.1523,4506.289,6
31839.51,1660,10.176619,15285,4,31.42188,1918.355,331.4805,4509.836,6
31839.57,1660,9.899329,15317,4,31.44531,1918.332,335.2305,4506.086,6
32093.02,1655,10.318792,15317,5,31.44531,1918.363,338.4336,4502.852,6
31839.61,1655,10.15953,15317,4,31.44531,1918.516,336.1172,4505.016,6
31839.61,1655,9.747899,15317,4,31.44531,1918.516,334.4375,4506.695,6
31840.77,1658,10.831234,15349,5,31.44531,1918.516,326.1172,4515.016,6
31839.56,1655,9.991604,15349,4,31.45312,1918.512,333.1094,4508.02,6
31869.14,1656,9.966499,15317,6,31.45312,1918.52,338.3281,4502.793,6
31839.57,1655,9.815436,15285,4,31.45312,1918.52,345.9609,4495.16,6
31839.57,1655,10.252101,15285,4,31.45312,1918.52,352.9531,4488.168,6
31841.54,1656,10.353535,15317,5,31.45312,1918.523,347.4023,4493.715,6
31839.57,1655,9.647651,15317,5,31.46094,1918.523,341.4336,4499.676,6
31841.56,1656,10.0,15317,5,31.46094,1918.523,340.2031,4500.906,6
31839.58,1655,10.067114,15317,4,31.46094,1918.523,337.5742,4503.535,6
31839.58,1655,10.185185,15317,4,31.46094,1918.527,336.7891,4504.316,6
31841.48,1656,10.858586,15285,5,31.46094,1918.531,329.7773,4511.324,6
31843.68,1656,10.185185,15285,4,31.46875,1918.535,329.7383,4511.352,6
31845.66,1657,9.991604,15253,5,31.46875,1918.535,338.2227,4502.867,6
31843.77,1656,10.672269,15253,4,31.46875,1918.535,334.6562,4506.434,6
31839.62,1655,10.050251,15253,4,31.46875,1918.535,348.9023,4492.188,6
31841.46,1656,10.765349,15317,5,31.46875,1918.621,346.9648,4494.039,6
31839.62,1655,10.15953,15285,4,31.47656,1918.621,344.6523,4496.344,6
31841.48,1656,10.176619,15317,16,31.47656,1918.621,343.2266,4497.77,6
31839.63,1655,10.260723,15285,4,31.47656,1918.621,341.2695,4499.727,6
31839.63,1655,9.655751,15285,4,31.47656,1918.621,341.418,4499.578,6
32452.46,1656,10.729254,15317,6,31.47656,1918.625,352.9219,4488.07,6
31839.48,1655,10.058676,15317,4,31.48438,1918.629,350.3867,4490.594,6
31841.34,1656,10.672269,15317,5,31.48438,1918.633,348.418,4492.559,6
31835.68,1655,10.344828,15349,4,31.5,1918.637,355.7734,4485.184,6
31835.68,1655,10.142498,15381,4,31.5,1918.648,353.5039,4487.441,6
31837.39,1656,10.243493,15349,6,31.5,1918.652,355.7188,4485.223,6
31835.7,1655,10.344828,15349,4,31.5,1918.652,354.6016,4486.34,6
31837.43,1656,9.974853,15317,5,31.5,1918.652,347.7656,4493.176,6
31835.7,1655,10.00841,15349,4,31.50781,1918.645,348.8516,4492.09,6
31835.7,1655,10.43771,15317,4,31.50781,1918.652,358.1055,4482.828,6
31836.61,1654,10.075567,15317,5,31.50781,1918.656,356.8047,4484.125,6
31835.62,1653,10.067114,15317,4,31.51562,1918.648,357.2383,4483.691,6
31837.36,1654,9.571788,15317,6,31.51562,1918.781,357.168,4483.629,6
31835.63,1653,10.59714,15285,5,31.53125,1918.766,354.7773,4486.02,6
31835.76,1653,10.393965,15285,4,31.53125,1918.785,354.0391,4486.738,6
31837.46,1654,10.59714,15285,5,31.53125,1918.789,353.5547,4487.219,6
31835.76,1654,9.587889,15285,4,31.53125,1918.789,350.7773,4489.996,6
31838.99,1658,9.891031,15317,15,31.53125,1918.789,345.7383,4495.035,6
31835.78,1654,10.411419,15349,4,31.53906,1918.789,343.5977,4497.168,6
31835.9,1654,9.831933,15349,4,31.53906,1918.789,346.3594,4494.406,6
32089.24,1655,10.588235,15349,5,31.53906,1918.793,344.3906,4496.371,6
31835.77,1654,10.176619,15349,5,31.53906,1918.918,336.9805,4503.656,6
31836.25,1655,9.991604,15349,5,31.53906,1918.918,335.2617,4505.375,6
31835.72,1654,10.067114,15317,5,31.53906,1918.918,326.4492,4514.188,6
31835.72,1654,9.874477,15317,4,31.54688,1918.918,334.0859,4506.543,6
31836.2,1655,10.663308,15349,5,31.54688,1918.93,330.3164,4510.301,6
31835.73,1654,10.446504,15349,18,31.54688,1918.949,338.5898,4502.008,6
31837.45,1655,10.00841,15349,6,31.54688,1918.949,345.6797,4494.918,6
31835.73,1654,10.075567,15317,5,31.54688,1918.961,341.8984,4498.688,6
31835.73,1654,10.234899,15317,4,31.55469,1918.957,347.6562,4492.926,6
32086.05,1654,10.681245,15317,5,31.57031,1918.988,345.7148,4494.82,6
32568.5,1655,10.084034,15317,5,31.57031,1918.969,344.0742,4496.48,6
32085.9,1654,9.807209,15317,5,31.58594,1918.969,340.7031,4499.836,6
31834.48,1653,10.606061,15381,4,31.59375,1918.977,338.8398,4501.684,6
31836.48,1653,9.924306,15317,4,31.61328,1918.984,345.7031,4494.793,6
31838.6,1654,10.234899,15317,5,31.61328,1918.984,342.8086,4497.688,6
31836.49,1653,9.983221,15253,4,31.61328,1918.984,342.3477,4498.148,6
31836.49,1653,9.915966,15253,18,31.61328,1918.988,341.3086,4499.184,6
31843.62,1655,13.886537,15285,10,31.62891,1918.949,340.1133,4500.402,6
31877.18,1660,24.93639,15317,5,31.66406,1918.973,339.8906,4500.566,6
31878.16,1661,11.720067,15317,5,31.66406,1918.973,329.6758,4510.781,6
31875.78,1660,10.813076,15317,4,31.66406,1918.977,336.6719,4503.781,6
31875.79,1659,10.092515,15317,10,31.66406,1918.977,342.1445,4498.309,6
31875.8,1659,10.151007,15285,5,31.66406,1918.977,348.5625,4491.891,6
31875.8,1659,10.00841,15285,4,31.67188,1918.98,346.4492,4493.992,6
31877.65,1660,10.243493,15285,5,31.67188,1918.98,346.8672,4493.574,6
31878.11,1660,18.03556,15317,13,31.6875,1918.965,355.7773,4484.664,6
31881.93,1661,24.07407,15317,4,31.71484,1919.066,350.6836,4489.629,6
31880.43,1661,11.531987,15317,4,31.71484,1919.074,337.8047,4502.5,6
31846.8,1657,10.176619,15317,7,31.73047,1919.059,343.4844,4496.82,6
31848.43,1658,10.353535,15317,5,31.75391,1919.074,347.8164,4492.449,6
31846.8,1657,10.067114,15349,4,31.75391,1919.078,355.5234,4484.738,6
31846.8,1657,10.151007,15317,4,31.75391,1919.078,350.1562,4490.105,6
31846.8,1657,9.907641,15317,4,31.75391,1919.078,346.1719,4494.09,6
31847.77,1659,10.151007,15317,5,31.75391,1919.082,341.5547,4498.703,6
31848.46,1658,10.310142,15317,5,31.75391,1919.086,339.375,4500.879,6
31846.75,1657,10.521886,15317,4,31.76172,1919.211,331.6797,4508.441,6
31846.75,1657,9.663866,15317,5,31.76172,1919.215,342.0781,4498.039,6
31846.75,1657,10.336134,15317,4,31.76953,1919.219,344.3477,4495.758,6
31846.74,1657,10.041841,15317,4,31.76953,1919.211,350.3945,4489.719,6
32100.28,1658,10.561609,15317,8,31.76953,1919.215,354.3906,4485.719,6
31846.72,1657,10.15953,15317,4,31.76953,1919.215,353.5117,4486.598,6
31896.91,1658,9.823678,15349,5,31.76953,1919.215,347.5117,4492.598,6
31849.84,1658,11.784512,15317,4,31.77734,1919.215,347.625,4492.477,6
31846.78,1658,9.647651,15285,4,31.77734,1919.344,346.8867,4493.086,6
32053.34,1658,10.38526,15317,5,31.78125,1919.355,338.0977,4501.859,6
31846.78,1658,9.983221,15317,4,31.78125,1919.355,336.5508,4503.406,6
31846.78,1658,10.43771,15317,4,31.78125,1919.355,337.2031,4502.754,6
31848.75,1659,9.974853,15317,5,31.82812,1919.348,336.4648,4503.453,6
31846.79,1658,10.176619,15285,4,31.84375,1919.332,345.1055,4494.812,6
31848.48,1659,10.318792,15285,5,31.84375,1919.348,343.9727,4495.93,6
31846.84,1658,14.74305,15349,9,31.875,1919.32,336.1133,4503.785,6
31846.86,1658,10.15953,15349,5,31.88281,1919.352,346.4414,4493.418,6
31848.56,1659,10.446504,15349,5,31.88281,1919.352,339.5469,4500.312,6
31846.86,1658,11.418976,15349,4,31.89844,1919.355,331.9688,4507.871,6
31848.58,1659,10.53075,15349,5,31.89844,1919.355,338.1367,4501.703,6
31846.86,1658,10.486577,15349,4,31.89844,1919.355,343.0859,4496.754,6
31846.86,1658,9.503785,15349,4,31.89844,1919.359,343.7461,4496.09,6
31847.73,1658,10.310142,15349,6,31.89844,1919.434,339.1172,4500.645,6
31845.96,1657,10.663308,15349,4,31.90625,1919.43,358.5352,4481.223,6
31847.47,1658,10.813076,15317,11,31.90625,1919.434,356.6484,4483.105,6
31845.77,1657,10.428932,15317,4,31.90625,1919.434,361.9688,4477.785,6
31845.77,1657,9.739715,15285,5,31.90625,1919.438,363.9492,4475.801,6
31881.84,1657,10.690236,15317,5,31.90625,1919.438,358.2539,4481.496,6
31845.79,1657,9.555742,15317,4,31.91406,1919.438,355.8672,4483.875,6
31875.36,1657,10.411419,15317,4,31.91406,1919.441,346.6875,4493.051,6
31845.79,1657,10.00841,15317,4,31.91406,1919.441,347.3008,4492.438,6
31845.85,1658,10.783488,15349,6,31.91406,1919.441,343.1641,4496.574,6
31875.43,1658,9.747899,15317,5,31.91406,1919.449,340.9609,4498.77,6
31845.86,1658,10.15953,15317,6,31.92188,1919.449,340.7383,4498.984,6
