gesture_recognition_mem.committed_Committed_AS,gesture_recognition_system.active_processes_active,gesture_recognition_system.cpu_user,gesture_recognition_system.file_nr_used_used,gesture_recognition_system.processes_running,gesture_recognition_system.ram_buffers,gesture_recognition_system.ram_cached,gesture_recognition_system.ram_free,gesture_recognition_system.ram_used,Target
26601.46,1577,12.649573,14848,5,39.93359,1810.887,357.7773,4582.496,5
26601.46,1577,15.234043,14848,3,39.93359,1810.902,363.2148,4577.043,5
26598.39,1577,10.665529,14784,4,39.93359,1810.902,367.5312,4572.727,5
26598.39,1577,10.330229,14752,11,39.93359,1810.902,363.9766,4576.281,5
26598.39,1577,9.855565,14720,5,39.94141,1810.902,367.6641,4572.586,5
26600.24,1578,7.466443,14752,4,39.94141,1810.902,364.1914,4576.059,5
26588.6,1577,7.376362,14752,5,39.94141,1810.902,372.9648,4567.285,5
26598.39,1577,10.093299,14720,4,39.94141,1810.906,386.707,4553.539,5
26600.06,1578,11.739865,14720,4,39.94141,1810.906,370.8086,4569.438,5
26596.55,1577,11.467116,14784,5,39.94922,1810.898,383.5898,4556.656,5
26596.63,1577,12.236287,14720,4,39.95703,1810.906,368.3477,4571.883,5
26605.02,1578,10.370995,14752,4,39.95703,1810.91,373.2617,4566.965,5
26605.4,1577,15.23569,14720,4,39.95703,1810.91,343.707,4596.52,5
26612.36,1577,13.720539,14752,6,39.96484,1810.93,346.2031,4593.996,5
26613.51,1579,24.19899,14880,7,39.97266,1811.078,315.6289,4624.414,5
26617.06,1579,18.9916,14816,6,40.74609,1816.902,321.5312,4611.914,5
26607.27,1579,12.268908,14816,5,40.74609,1816.926,323.5742,4609.848,5
26875.32,1580,11.898734,14816,16,40.74609,1817.031,345.8828,4587.434,5
26614.14,1578,11.888702,14784,15,40.76953,1817.039,336.6211,4596.664,5
26617.66,1578,12.236287,14784,4,40.80078,1817.039,322.5234,4610.73,5
26626.56,1579,12.085106,14816,6,40.80078,1817.039,325.207,4608.047,5
26633.5,1578,12.478778,14784,5,40.80078,1817.039,321.3281,4611.926,5
26645.27,1578,12.044105,14784,4,40.80078,1817.043,308.9844,4624.266,5
26649.9,1579,12.755102,14784,4,40.80078,1817.043,297.7656,4635.484,5
26652.27,1579,13.983051,14784,12,40.80859,1817.043,266.1406,4667.102,5
26664.01,1579,20.88662,14848,4,40.80859,1817.07,248.9141,4684.301,5
26654.12,1579,22.87415,14816,7,40.81641,1817.098,265.1523,4668.027,5
26627.71,1578,15.955631,14848,5,40.81641,1817.102,279.4883,4653.688,5
26627.61,1578,17.37288,14848,5,40.82422,1817.113,264.4336,4668.723,5
26615.41,1579,18.49025,14816,4,40.82422,1817.121,264.9727,4668.176,5
26612.79,1577,20.44482,14816,5,40.82422,1817.121,285.9531,4647.195,5
26620.02,1577,11.505922,14944,15,40.84766,1817.109,289.2266,4643.91,5
26873.0,1578,22.99239,14912,18,40.84766,1817.117,270.0781,4663.051,5
26623.89,1578,13.344595,14912,7,40.84766,1817.117,283.5195,4649.609,5
26619.74,1578,23.85787,14880,13,40.84766,1817.137,295.1445,4637.965,5
26621.46,1579,17.87521,14880,4,40.84766,1817.141,303.1211,4629.984,5
26599.31,1578,10.513036,14816,5,40.85547,1817.133,320.125,4612.98,5
26599.31,1578,8.64094,14816,4,40.85547,1817.16,345.7617,4587.316,5
26599.16,1578,7.802013,14848,4,40.86328,1817.16,350.4141,4582.656,5
26599.16,1578,8.213378,14848,5,40.86328,1817.16,351.4141,4581.656,5
26596.39,1580,9.359191,14848,4,40.86328,1817.16,350.5938,4582.477,5
26625.47,1581,8.952703,14848,5,40.86328,1817.16,355.9961,4577.074,5
26596.41,1578,8.83095,14848,6,40.86328,1817.16,353.0078,4580.062,5
26594.72,1578,8.607595,14784,5,40.87109,1817.164,352.7578,4580.301,5
26608.33,1579,9.754029,14784,5,40.87109,1817.164,343.6328,4589.426,5
26606.61,1578,26.36519,14752,19,40.87109,1817.188,294.5703,4638.465,5
26606.65,1578,14.821124,14720,19,40.87109,1817.188,313.3203,4619.715,5
26606.66,1578,16.281063,14720,7,40.87109,1817.191,333.3242,4599.707,5
26606.54,1579,9.957447,14720,4,40.87891,1817.191,326.2188,4606.805,5
26596.76,1578,9.47099,14752,5,40.88672,1817.199,323.4062,4609.602,5
26849.86,1579,9.021277,14816,4,40.88672,1817.199,336.9375,4596.07,5
26595.1,1578,8.474576,14784,5,40.88672,1817.199,340.3359,4592.672,5
26595.1,1578,10.884354,14784,4,40.88672,1817.199,330.875,4602.133,5
26585.31,1578,13.117547,14752,4,40.89453,1817.195,337.0742,4595.93,5
26591.07,1578,11.280746,14752,4,40.89453,1817.32,348.0078,4584.871,5
26595.95,1578,13.605442,14752,6,40.89453,1817.32,345.3594,4587.52,5
26605.74,1578,17.7665,14720,6,40.89453,1817.445,337.3438,4595.41,5
26607.8,1578,12.510566,14752,5,40.89453,1817.445,309.7031,4623.051,5
26607.93,1578,14.17657,14752,4,40.90234,1817.449,318.0469,4614.695,5
26841.29,1578,15.727502,14816,21,40.90234,1817.449,310.2031,4622.539,5
27333.25,1581,19.37658,14848,16,40.91016,1817.473,266.543,4666.168,5
26608.93,1578,22.84992,14880,7,40.91016,1817.484,295.4922,4637.207,5
26625.53,1580,14.201681,14880,6,40.91016,1817.488,292.0469,4640.648,5
26609.27,1578,23.50463,14816,8,40.91016,1817.5,261.0508,4671.633,5
26613.84,1578,12.616427,14816,5,40.91016,1817.508,308.8008,4623.875,5
26615.7,1579,12.310287,14816,6,40.91797,1817.508,296.8516,4635.816,5
26613.84,1578,11.08291,14816,8,40.91797,1817.508,308.2383,4624.43,5
26613.84,1578,9.12191,14784,7,40.91797,1817.508,307.3945,4625.273,5
26615.68,1579,10.382979,14784,5,40.91797,1817.508,294.7539,4637.914,5
26616.54,1578,12.404418,14816,12,40.91797,1817.512,289.6914,4642.973,5
26618.38,1578,22.27935,14848,9,40.94531,1817.539,276.7188,4655.891,5
26624.32,1578,21.7354,14784,6,40.94531,1817.543,244.7422,4687.863,5
26608.52,1578,28.71795,14752,5,40.94531,1817.555,277.8828,4654.711,5
26608.52,1577,16.324786,14848,4,40.94531,1817.555,301.6992,4630.895,5
26610.32,1577,9.60068,14848,3,40.94531,1817.559,299.6328,4632.957,5
26620.85,1578,9.451477,14848,5,40.95312,1817.562,300.707,4631.871,5
26611.71,1578,15.664691,14848,7,40.96484,1817.59,281.1016,4651.438,5
26611.71,1577,16.257409,14848,4,40.96484,1817.59,270.5312,4662.008,5
26610.39,1578,12.627986,14880,5,40.98828,1817.613,270.6094,4661.883,5
26610.77,1579,23.47973,14848,6,41.01953,1817.629,283.0078,4649.438,5
26612.45,1580,12.742616,14816,6,41.01953,1818.066,281.6875,4650.32,5
26607.25,1579,17.9357,14784,9,41.01953,1818.074,283.4414,4648.559,5
26607.25,1578,16.567545,14784,5,41.01953,1818.078,283.5625,4648.434,5
26860.25,1579,11.064189,14784,5,41.01953,1818.078,312.8477,4619.148,5
26607.26,1578,10.783488,14784,8,41.02734,1818.082,313.2109,4618.773,5
26606.99,1578,13.898305,14848,4,41.02734,1818.082,303.3906,4628.594,5
26608.86,1578,23.28308,14816,21,41.02734,1818.082,289.9023,4642.082,5
26619.13,1579,18.68132,14848,5,41.02734,1818.082,307.8789,4624.105,5
26602.75,1579,14.911542,14816,7,41.03516,1818.098,288.8008,4643.16,5
26602.79,1578,14.83376,14816,7,41.03516,1818.102,288.9258,4643.031,5
26602.27,1578,8.975445,14816,10,41.05078,1818.102,299.8008,4632.141,5
26602.27,1578,8.658744,14816,4,41.05078,1818.102,303.1133,4628.828,5
26602.27,1578,9.345794,14816,4,41.05078,1818.102,308.2109,4623.73,5
26602.27,1578,10.338983,14784,5,41.05078,1818.105,310.2109,4621.727,5
26602.27,1577,10.602205,14784,4,41.05078,1818.23,307.5273,4624.285,5
26602.34,1577,10.016978,14816,5,41.05859,1818.227,308.6992,4623.109,5
26591.99,1579,11.815068,14784,6,41.05859,1818.234,311.7617,4620.039,5
27315.17,1578,8.967851,14784,4,41.05859,1818.234,323.2969,4608.504,5
26591.82,1578,7.13686,14784,6,41.05859,1818.238,325.2188,4606.578,5
26587.68,1577,7.640638,14784,8,41.05859,1818.238,328.6211,4603.176,5
26620.91,1578,8.930076,14816,4,41.06641,1818.25,332.4219,4599.355,5
26612.43,1577,22.14708,14816,9,41.06641,1818.258,278.7148,4653.055,5
26612.43,1577,16.680851,14816,3,41.06641,1818.258,287.8438,4643.926,5
26620.29,1578,11.402027,14784,14,41.06641,1818.262,301.8359,4629.93,5
26622.6,1575,11.952862,14816,15,41.06641,1818.262,294.3555,4637.41,5
26643.9,1577,16.20487,14848,8,41.07422,1818.273,257.4688,4674.277,5
26614.07,1577,21.76122,14880,10,41.08203,1818.293,232.043,4699.676,5
26611.82,1577,19.81372,14848,5,41.08203,1818.297,276.4375,4655.277,5
26611.84,1579,11.083123,14848,4,41.08203,1818.297,282.4805,4649.234,5
26611.92,1577,20.35324,14848,5,41.09375,1818.301,281.4414,4650.258,5
26604.22,1577,15.384615,14816,5,41.09375,1818.301,246.8594,4684.84,5
26600.97,1577,11.016949,14784,4,41.10156,1818.301,298.3086,4633.383,5
26600.97,1577,9.382925,14784,4,41.10156,1818.305,307.1133,4624.574,5
26603.12,1577,9.221658,14784,4,41.10156,1818.309,308.8711,4622.812,5
26603.06,1577,20.22184,14784,7,41.10156,1818.309,280.8672,4650.816,5
26853.36,1578,13.573883,14752,5,41.10156,1818.309,286.0703,4645.613,5
26632.02,1578,22.37404,14752,7,41.10938,1818.309,266.7383,4664.938,5
26611.58,1579,14.114628,14752,4,41.10938,1818.309,251.5352,4680.141,5
26616.01,1580,12.276215,14816,15,41.10938,1818.312,243.5703,4688.102,5
26615.07,1579,16.567037,14816,6,41.11719,1818.336,269.3711,4662.27,5
26615.93,1574,14.079729,14816,4,41.125,1818.34,277.4922,4654.137,5
26622.25,1574,17.9966,14816,5,41.125,1818.348,267.1133,4664.508,5
26626.9,1574,18.7447,14816,5,41.13281,1818.348,271.8125,4659.801,5
26632.08,1574,13.02521,14816,4,41.13281,1818.348,277.5586,4654.055,5
26674.2,1577,16.89304,14784,6,41.14062,1818.359,256.1602,4675.434,5
26637.47,1573,17.48311,14816,7,41.14062,1818.371,240.9062,4690.676,5
26627.68,1573,14.695946,14784,6,41.14062,1818.371,250.875,4680.707,5
26602.19,1573,13.248945,14816,4,41.14062,1818.371,268.0977,4663.484,5
26602.08,1573,11.586902,14816,4,41.14062,1818.371,285.0117,4646.57,5
26602.09,1573,6.386555,14784,3,41.14844,1818.375,297.4805,4634.09,5
26599.31,1573,5.808081,14816,8,41.16406,1818.387,308.457,4623.086,5
26592.25,1573,5.882353,14816,4,41.16406,1818.391,313.7031,4617.836,5
26592.25,1574,10.765349,14816,3,41.16406,1818.395,325.7969,4605.738,5
26579.47,1573,10.896899,14784,4,41.16406,1818.52,325.4844,4605.926,5
26581.35,1573,7.966102,14752,16,41.16406,1818.523,323.3828,4608.023,5
26582.25,1573,6.998314,14784,16,41.17188,1818.523,331.3672,4600.031,5
26582.25,1573,8.593092,14784,4,41.17188,1818.523,326.9023,4604.496,5
26703.82,1573,7.841484,14784,4,41.17188,1818.523,333.1992,4598.199,5
26594.79,1573,9.737511,14784,5,41.17188,1818.559,316.3281,4615.035,5
26594.79,1573,5.3962900000000005,14848,3,41.22656,1818.523,317.2539,4614.09,5
26594.81,1573,4.806071,14848,3,41.22656,1818.527,316.2227,4615.117,5
26585.02,1573,4.705882,14848,3,41.22656,1818.527,325.418,4605.922,5
26585.02,1573,4.717776,14848,3,41.22656,1818.527,324.0508,4607.289,5
26585.07,1573,4.890388,14880,4,41.22656,1818.531,324.3438,4606.992,5
26585.07,1573,4.79798,14848,3,41.24219,1818.531,328.1836,4603.137,5
26582.3,1573,4.793944,14816,3,41.24219,1818.535,326.1797,4605.137,5
26582.3,1573,3.697479,14816,3,41.24219,1818.535,330.6602,4600.656,5
26582.36,1573,3.607383,14848,3,41.24219,1818.535,326.8555,4604.461,5
26582.24,1573,8.249158,14816,4,41.24219,1818.535,374.4141,4556.902,5
26583.65,1574,7.834878,14816,3,41.25,1818.535,378.6211,4552.688,5
26582.34,1573,4.537815,14816,4,41.25,1818.535,375.9492,4555.359,5
26582.34,1573,4.70984,14816,4,41.25,1818.535,380.3281,4550.98,5
26582.97,1575,4.70984,14816,4,41.25,1818.535,383.2891,4548.02,5
26582.36,1574,4.806071,14816,5,41.25,1818.539,378.3203,4552.984,5
26582.36,1574,5.046257,14816,4,41.25781,1818.539,382.1914,4549.105,5
26611.29,1574,7.027942,14784,4,41.25781,1818.543,384.0586,4547.234,5
26599.2,1576,7.523246,14816,7,41.25781,1818.543,382.4844,4548.809,5
26601.58,1574,12.167952,14816,6,41.25781,1818.543,334.4102,4596.883,5
26603.43,1575,16.99402,14816,4,41.32031,1818.551,350.8789,4580.344,5
26604.54,1574,9.308284,14784,5,41.32031,1818.555,354.4492,4576.77,5
26605.08,1574,11.699402,14784,3,41.32031,1818.555,313.0273,4618.191,5
26609.06,1574,16.040956,14880,5,41.5,1819.562,314.5859,4615.445,5
26609.06,1574,30.11121,14848,5,41.5,1819.738,287.6211,4642.234,5
26609.06,1574,14.944492,14816,4,41.5,1819.742,299.4219,4630.43,5
27332.25,1575,12.382579,14816,17,41.5,1819.742,287.8281,4642.023,5
26609.07,1574,14.773698,14816,17,41.50781,1819.742,281.8281,4648.016,5
26699.69,1574,16.295026,14816,6,41.50781,1819.758,284.082,4645.746,5
26609.07,1574,18.04836,14816,5,41.50781,1820.383,279.5,4649.703,5
26599.86,1575,12.251941,14784,7,41.50781,1820.383,294.3789,4634.824,5
26606.75,1574,9.531915,14752,4,41.51953,1820.387,310.4648,4618.723,5
26607.89,1571,12.051282,14752,5,41.52734,1820.387,298.0703,4631.109,5
26607.99,1571,12.894962,14752,6,41.52734,1820.387,300.7188,4628.461,5
26607.98,1570,13.425129,14784,5,41.52734,1820.387,297.1484,4632.031,5
26608.05,1570,17.16482,14816,4,41.52734,1820.391,296.1289,4633.047,5
26608.05,1570,10.25641,14848,3,41.52734,1820.391,308.6328,4620.543,5
26608.05,1570,8.913413,14880,3,41.52734,1820.391,310.0742,4619.102,5
26608.05,1570,7.874682,14912,3,41.53516,1820.516,311.3984,4617.645,5
26601.65,1571,7.372881,14848,3,41.53516,1820.516,311.3281,4617.715,5
26601.38,1570,12.521295,14816,24,41.53516,1820.527,298.4766,4630.555,5
26599.33,1570,23.67521,14784,16,41.53516,1820.527,303.6836,4625.348,5
26601.58,1571,11.890505,14816,4,41.54297,1820.531,317.6641,4611.355,5
26601.58,1570,22.5834,14816,8,41.54297,1820.543,255.0156,4673.992,5
26601.65,1570,17.97945,14848,4,41.54297,1820.543,290.3789,4638.629,5
26605.78,1570,15.221088,14848,7,41.54297,1820.668,302.9492,4625.934,5
26606.15,1570,14.700855,14848,4,41.54297,1820.668,252.4961,4676.387,5
27327.34,1570,21.33676,14848,5,41.55078,1820.68,231.2383,4697.625,5
26606.62,1571,26.71233,14848,5,41.55078,1820.691,250.0859,4678.766,5
26606.69,1571,15.148936,14912,5,41.55078,1820.695,240.5195,4688.328,5
26605.46,1571,26.04255,14848,4,41.55469,1821.512,239.5898,4688.438,5
26605.44,1571,18.61657,14848,5,41.55469,1821.523,222.7227,4705.293,5
26605.44,1571,13.225256,14848,4,41.57031,1821.527,235.6406,4692.355,5
26607.09,1573,11.849957,14848,3,41.57031,1821.527,264.918,4663.078,5
26595.69,1573,7.790008,14816,16,41.57031,1821.531,265.6562,4662.336,5
26595.69,1571,7.966102,14784,19,41.57031,1821.531,285.5742,4642.418,5
26595.7,1571,9.377664,14752,4,41.57031,1821.531,295.8398,4632.152,5
26620.94,1572,9.245123,14880,4,41.57812,1821.531,291.9922,4635.992,5
26605.57,1571,29.88898,14848,5,41.57812,1821.918,230.0898,4697.508,5
26606.45,1571,15.43052,14784,4,41.57812,1821.801,262.9922,4664.723,5
26607.36,1571,15.515772,14816,4,41.57812,1821.801,292.7852,4634.93,5
26607.36,1571,8.721423,14816,4,41.63281,1821.801,303.9219,4623.738,5
26597.59,1571,7.516892,14816,4,41.63281,1821.801,300.4961,4627.164,5
26597.01,1571,7.372881,14752,4,41.63281,1821.805,302.7305,4624.926,5
26610.48,1571,9.584394,14816,8,41.63281,1821.812,302.5781,4625.07,5
26610.48,1571,26.02041,14816,3,41.65625,1821.812,258.0508,4669.574,5
26628.51,1571,8.566582,14848,4,41.65625,1821.816,285.0742,4642.547,5
26607.59,1571,7.166948,14880,4,41.65625,1821.816,296.8164,4630.805,5
26647.75,1579,12.702472,14848,6,41.65625,1821.828,261.0273,4666.582,5
26865.16,1573,11.935209,14848,19,41.78125,1822.605,252.2227,4674.484,5
26612.11,1572,14.640411,14848,10,41.91797,1830.527,234.207,4684.441,5
26612.9,1572,11.643836,14816,7,41.91797,1830.527,245.2969,4673.352,5
26610.29,1572,22.15569,14816,5,41.91797,1830.527,249.7031,4668.945,5
26746.23,1582,19.82979,14848,5,41.91797,1830.539,240.0508,4678.586,5
26610.45,1571,12.510638,14848,7,41.91797,1830.539,256.5508,4662.086,5
26608.57,1571,19.96587,14848,5,41.92578,1830.547,235.0586,4683.562,5
26611.73,1571,12.958227,14816,8,41.92578,1830.551,235.9102,4682.707,5
26612.86,1572,15.273038,14848,4,41.92578,1830.559,225.1562,4693.453,5
26612.86,1572,11.584327,14848,4,41.92578,1830.562,243.5039,4675.102,5
26612.88,1573,9.183673,14848,5,41.92578,1830.562,264.375,4654.23,5
26614.75,1572,11.77988,14816,3,41.93359,1830.562,264.6484,4653.949,5
26652.95,1574,17.94872,14784,7,41.93359,1830.566,228.9062,4689.688,5
26613.39,1572,22.62211,14816,7,41.94531,1830.609,231.0938,4687.445,5
26608.86,1572,20.24014,14848,19,41.94531,1830.625,254.6953,4663.828,5
26610.95,1573,13.651877,14816,16,41.94531,1830.625,271.6562,4646.867,5
26615.73,1572,11.243612,14848,9,41.94531,1830.625,269.2461,4649.277,5
26615.73,1572,23.50937,14848,6,41.94531,1830.633,271.2031,4647.312,5
26615.73,1572,13.671539,14880,5,41.95312,1830.758,271.5273,4646.855,5
26620.59,1573,12.63877,14880,4,41.95312,1830.758,277.1875,4641.195,5
26615.84,1572,17.84799,14848,12,41.96094,1830.785,239.9883,4678.359,5
26612.34,1572,23.10997,14784,5,41.96094,1830.789,235.3359,4683.008,5
26612.29,1573,32.53629,14816,4,41.97266,1830.809,246.7969,4671.516,5
26612.34,1572,9.965928,14816,4,41.97266,1832.0,286.4492,4630.672,5
26663.29,1576,12.255319,14848,8,41.97266,1832.117,250.957,4666.047,5
26648.34,1573,21.53191,14816,10,41.98438,1832.148,251.0312,4665.93,5
26618.18,1573,16.340426,14816,5,41.98438,1832.148,271.9062,4645.055,5
26616.47,1573,11.073254,14816,6,41.98438,1832.148,271.0703,4645.891,5
26608.77,1573,10.744501,14816,16,41.98438,1832.148,264.4844,4652.477,5
26609.66,1573,25.23364,14816,16,41.98438,1832.148,269.0781,4647.883,5
26607.57,1572,25.81197,14848,6,42.0,1832.16,278.5625,4638.371,5
26607.52,1572,16.595745,14816,6,42.0,1832.168,283.375,4633.551,5
26605.5,1572,11.129992,14816,6,42.0,1832.172,281.1797,4635.742,5
26605.5,1572,8.728814,14784,5,42.00781,1832.176,292.9531,4623.957,5
26612.5,1573,13.02485,14848,5,42.00781,1832.176,252.9688,4663.941,5
26612.58,1572,21.65388,14816,4,42.00781,1832.188,273.2969,4643.602,5
26618.11,1573,16.552901,14784,6,42.00781,1832.191,294.207,4622.688,5
26613.25,1572,22.13675,14784,6,42.00781,1832.207,273.3281,4643.551,5
26613.25,1573,17.45081,14784,3,42.01562,1832.211,283.6328,4633.234,5
26607.39,1572,10.178117,14816,13,42.01562,1832.211,274.8789,4641.988,5
26623.54,1573,18.57506,14848,3,42.01562,1832.211,261.7617,4655.105,5
26607.34,1572,25.53191,14784,5,42.02734,1832.238,225.9766,4690.852,5
26607.35,1572,17.32759,14752,16,42.02734,1832.242,248.7422,4668.082,5
26606.98,1572,13.117547,14752,17,42.07422,1832.273,261.3242,4655.422,5
26608.71,1573,12.969283,14784,10,42.07422,1832.273,281.6953,4635.051,5
26606.98,1572,14.773698,14784,5,42.07422,1832.277,290.7539,4625.988,5
26609.12,1572,11.864407,14816,6,42.07422,1832.426,288.7852,4627.809,5
26610.84,1573,29.13118,14816,7,42.07422,1832.438,250.6562,4665.926,5
26609.12,1572,15.200683,14816,9,42.07422,1832.438,282.2578,4634.324,5
26599.33,1572,9.50764,14816,5,42.08203,1832.438,282.9297,4633.645,5
26771.67,1572,8.743632999999999,14816,4,42.08203,1832.438,296.4922,4620.082,5
26609.15,1572,7.996633,14848,8,42.08203,1832.441,290.6875,4625.883,5
26609.16,1572,9.499576,14848,3,42.13672,1832.398,292.4766,4624.082,5
26852.3,1572,8.319328,14816,5,42.13672,1832.441,292.3711,4624.145,5
26599.23,1571,9.411765,14784,5,42.13672,1832.445,303.6758,4612.836,5
26599.23,1571,20.90831,14752,5,42.13672,1832.445,292.1836,4624.328,5
26602.09,1572,13.084112,14784,18,42.13672,1832.449,308.7383,4607.77,5
27215.63,1571,12.22597,14752,16,42.14453,1832.57,307.8125,4608.566,5
26606.51,1573,15.651438,14784,7,42.14453,1832.59,267.3828,4648.977,5
26654.88,1574,21.39219,14784,8,42.14844,1832.66,250.2188,4666.066,5
26613.35,1574,20.37511,14880,9,42.14844,1832.668,275.582,4640.695,5
26675.55,1575,20.91837,14880,6,42.14844,1832.668,262.0391,4654.238,5
26867.53,1575,28.25532,14880,7,42.15625,1832.676,236.3281,4679.934,5
26615.04,1574,18.55319,14848,10,42.15625,1832.68,219.4102,4696.848,5
26625.39,1575,31.63698,14880,5,42.16016,1832.691,221.0859,4695.156,5
26642.94,1574,19.26995,14880,5,42.16016,1832.703,228.2578,4687.973,5
26615.57,1577,14.551607,14848,7,42.16016,1832.703,232.9805,4683.25,5
27289.79,1574,30.15332,14848,10,42.16797,1832.707,249.2773,4666.941,5
26610.41,1574,22.12766,14816,6,42.16797,1832.727,244.6367,4671.562,5
26608.07,1574,27.44265,14784,10,42.16797,1832.742,233.5117,4682.672,5
26609.76,1574,19.50806,14784,16,42.16797,1832.746,211.5,4704.68,5
26609.66,1574,31.89509,14816,17,42.16797,1832.766,231.9609,4684.199,5
26609.67,1574,21.64686,14784,5,42.17578,1832.766,218.6719,4697.48,5
26609.7,1574,16.07445,14816,6,42.17578,1832.766,241.043,4675.109,5
26840.84,1574,13.355875,14848,4,42.17578,1832.77,260.9414,4655.207,5
26609.25,1574,11.363636,14880,5,42.17578,1832.77,259.8594,4656.289,5
26609.32,1574,16.582915,14880,18,42.17578,1832.781,232.3359,4683.801,5
26611.3,1575,23.20068,14880,6,42.18359,1832.781,193.9258,4722.203,5
26609.32,1574,17.3913,14880,6,42.18359,1832.781,215.5,4700.629,5
26609.32,1574,10.362258,14784,5,42.18359,1832.781,256.9062,4659.223,5
26611.03,1575,17.15017,14752,6,42.18359,1832.785,232.7852,4683.34,5
26609.37,1574,15.046492,14784,4,42.18359,1832.789,250.4883,4665.633,5
26628.61,1574,8.984047,14848,3,42.20312,1832.789,280.0078,4636.094,5
26631.25,1580,24.87267,14816,4,42.20312,1832.926,215.6172,4700.348,5
26628.62,1574,10.584251,14848,4,42.20312,1832.926,242.6367,4673.328,5
26628.72,1574,8.096828,14880,15,42.20312,1832.93,249.9453,4666.016,5
26629.66,1575,10.774411,14912,4,42.20312,1832.945,247.3164,4668.629,5
26627.82,1574,10.794979,14912,5,42.21094,1832.945,258.7227,4657.215,5
26627.82,1573,9.782609,14912,4,42.21094,1832.945,263.3555,4652.582,5
26628.16,1574,10.21097,14912,5,42.21094,1832.961,268.3398,4647.582,5
26603.93,1573,8.473154,14784,5,42.21094,1832.961,269.8242,4646.098,5
26601.64,1573,10.867734,14752,6,42.34375,1846.922,252.6406,4649.188,5
26600.65,1573,9.098568,14784,4,42.34375,1846.812,252.4062,4649.531,5
26600.64,1573,9.671993,14816,5,42.35938,1846.816,251.5078,4650.41,5
26600.65,1573,10.699242,14784,7,42.35938,1846.816,256.043,4645.875,5
26602.5,1574,9.899329,14752,4,42.35938,1846.816,258.5859,4643.332,5
26590.86,1573,9.631491,14752,6,42.35938,1846.816,258.2695,4643.648,5
26598.19,1574,10.53075,14752,4,42.35938,1846.941,269.1562,4632.637,5
26601.01,1575,9.182814,14784,3,42.36719,1846.938,260.543,4641.246,5
26599.16,1574,9.182814,14784,17,42.36719,1846.953,269.6484,4632.125,5
26599.17,1574,8.883249,14784,4,42.36719,1846.953,269.375,4632.398,5
26600.92,1575,8.984047,14752,4,42.36719,1846.953,279.4258,4622.348,5
26600.3,1574,9.343434,14816,5,42.36719,1846.953,276.7578,4625.016,5
26600.32,1574,11.986588,14752,4,42.38281,1846.941,275.9219,4625.848,5
26592.26,1575,11.287625,14752,4,42.38281,1846.957,276.6562,4625.098,5
26590.63,1574,10.776942,14752,5,42.38281,1846.957,295.3086,4606.445,5
26590.63,1575,10.38526,14752,6,42.38281,1846.961,285.7305,4616.02,5
26853.41,1575,10.663308,14752,4,42.38281,1846.961,294.0469,4607.703,5
