idle1_rpi_mem.committed_Committed_AS,idle1_rpi_system.active_processes_active,idle1_rpi_system.cpu_user,idle1_rpi_system.file_nr_used_used,idle1_rpi_system.processes_running,idle1_rpi_system.ram_buffers,idle1_rpi_system.ram_cached,idle1_rpi_system.ram_free,idle1_rpi_system.ram_used,Target
3328.043,414,0.0,4256,3,13.734375,218.6719,182.0039,492.7188,5
3328.043,414,1.25,4256,2,13.734375,218.6719,182.0547,492.668,5
3328.043,414,1.25,4256,2,13.734375,218.6719,182.3008,492.4219,5
3328.043,414,1.2562814,4256,2,13.742188,218.6719,182.5469,492.168,5
3328.043,414,2.255639,4256,2,13.742188,218.6719,182.3008,492.4141,5
3328.043,414,0.9975062,4256,2,13.742188,218.6719,182.5469,492.168,5
3328.043,414,1.5075377,4256,2,13.742188,218.6719,182.5469,492.168,5
3328.043,414,1.0,4256,2,13.742188,218.6719,182.5469,492.168,5
3328.043,414,1.2531328,4256,2,13.742188,218.6719,182.5469,492.168,5
3328.043,414,2.005013,4256,2,13.742188,218.6719,182.3008,492.4141,5
3328.043,414,1.5,4256,3,13.742188,218.6719,182.3008,492.4141,5
3328.043,414,0.9950249,4256,2,13.742188,218.6719,182.0547,492.6602,5
3328.043,414,1.0050251,4256,2,13.742188,218.6719,182.0547,492.6602,5
3328.043,414,1.0,4256,2,13.742188,218.6719,182.3008,492.4141,5
3328.043,414,0.5037783,4256,3,13.742188,218.6719,182.0547,492.6602,5
3328.043,414,1.5037594,4256,2,13.742188,218.6719,182.3008,492.4141,5
3328.043,414,1.25,4256,2,13.742188,218.6719,182.3008,492.4141,5
3328.043,414,1.5075377,4256,2,13.742188,218.6719,182.25,492.4648,5
3328.043,414,0.9975062,4256,2,13.742188,218.6719,182.3008,492.4141,5
3328.043,414,1.511335,4256,2,13.742188,218.6719,182.0547,492.6602,5
3328.043,414,2.487562,4256,2,13.742188,218.6719,182.25,492.4648,5
3328.043,414,1.2531328,4256,2,13.742188,218.6719,182.0547,492.6602,5
3328.043,414,1.0,4256,2,13.742188,218.6719,182.0547,492.6602,5
3328.043,414,1.2531328,4256,2,13.75,218.6719,181.8086,492.8984,5
3328.043,414,1.0,4256,2,13.75,218.6719,181.5625,493.1445,5
3328.043,414,2.25,4256,2,13.75,218.6719,181.5625,493.1445,5
3328.043,414,2.0,4256,2,13.75,218.6719,181.5117,493.1953,5
3328.043,414,1.0075567,4256,2,13.75,218.6719,181.5625,493.1445,5
3328.043,414,0.2493765999999999,4256,3,13.75,218.6719,181.8086,492.8984,5
3328.043,414,1.0025063,4256,2,13.75,218.6719,181.8086,492.8984,5
3328.043,414,1.25,4256,2,13.75,218.6719,182.0039,492.7031,5
3328.043,414,1.511335,4256,3,13.75,218.6719,182.0547,492.6523,5
3328.043,414,1.754386,4256,3,13.757812,218.668,182.0547,492.6484,5
3328.043,414,1.0025063,4256,2,13.757812,218.6719,182.0547,492.6445,5
3328.043,414,1.2531328,4256,2,13.757812,218.6719,181.8086,492.8906,5
3328.043,414,0.7481297,4256,2,13.757812,218.6719,181.8086,492.8906,5
3328.043,414,1.758794,4256,2,13.757812,218.6719,182.0039,492.6953,5
3328.043,414,1.4962594,4256,2,13.757812,218.6719,182.0547,492.6445,5
3328.043,414,1.5037594,4256,2,13.757812,218.6719,181.8086,492.8906,5
3328.043,414,1.2468828,4256,2,13.757812,218.6719,181.8086,492.8906,5
3328.043,414,1.2531328,4256,2,13.757812,218.6719,182.0547,492.6445,5
3328.043,414,2.25,4256,2,13.757812,218.6719,182.0547,492.6445,5
3328.043,414,0.2506266,4256,3,13.757812,218.6719,182.0547,492.6445,5
3328.043,414,1.2531328,4256,2,13.757812,218.6719,182.0547,492.6445,5
3328.043,414,1.5,4256,2,13.757812,218.6719,181.8086,492.8906,5
3328.043,414,1.5075377,4256,2,13.757812,218.6719,181.8086,492.8906,5
3328.043,414,1.25,4256,2,13.757812,218.6719,181.8086,492.8906,5
3328.043,414,2.0,4256,2,13.757812,218.6719,182.0039,492.6953,5
3328.043,414,1.0,4256,2,13.757812,218.6719,182.0039,492.6953,5
3328.043,414,1.2562814,4256,2,13.757812,218.6719,182.0039,492.6953,5
3328.043,414,1.2531328,4256,2,13.757812,218.6719,182.0039,492.6953,5
3328.043,414,0.7537688,4256,2,13.757812,218.6719,182.3008,492.3984,5
3328.043,414,2.506266,4256,2,13.757812,218.6719,181.8086,492.8906,5
3328.043,414,0.7518796999999999,4256,2,13.757812,218.6719,181.8086,492.8906,5
3328.043,414,1.75,4256,2,13.757812,218.6719,181.5625,493.1367,5
3328.043,414,1.25,4256,2,13.757812,218.6719,181.5625,493.1367,5
3328.043,414,0.25,4256,3,13.757812,218.6719,181.8086,492.8906,5
3328.043,414,1.0075567,4256,2,13.757812,218.6719,181.3164,493.3828,5
3328.043,414,2.0,4256,2,13.757812,218.6719,181.3164,493.3828,5
3328.043,414,1.0025063,4256,2,13.757812,218.6719,181.0703,493.6289,5
3328.043,414,1.2562814,4256,2,13.757812,218.6719,181.3164,493.3828,5
3328.043,414,0.9975062,4256,2,13.757812,218.6719,181.5117,493.1875,5
3328.043,414,1.0050251,4256,2,13.757812,218.6719,181.5117,493.1875,5
3328.043,414,2.25,4256,2,13.757812,218.6719,181.5625,493.1367,5
3328.043,414,1.2562814,4256,2,13.757812,218.6719,181.5625,493.1367,5
3328.043,414,1.25,4256,3,13.757812,218.6719,181.3164,493.3828,5
3328.043,414,1.2531328,4256,2,13.757812,218.6719,181.3164,493.3828,5
3328.043,414,1.75,4256,2,13.757812,218.6719,181.3125,493.3867,5
3328.043,414,1.0025063,4256,2,13.757812,218.6719,181.5117,493.1875,5
3328.043,414,1.5037594,4256,2,13.757812,218.6719,181.2656,493.4336,5
3328.043,414,0.5012531,4256,3,13.757812,218.6719,181.3164,493.3828,5
3328.043,414,0.2512563,4256,2,13.757812,218.6719,181.0703,493.6289,5
3328.043,414,1.25,4256,2,13.757812,218.6719,181.0703,493.6289,5
3328.043,414,1.2531328,4256,2,13.757812,218.6719,181.2656,493.4336,5
3328.043,414,1.754386,4256,2,13.757812,218.6719,181.0703,493.6289,5
3328.043,414,1.2531328,4256,2,13.757812,218.6719,181.0703,493.6289,5
3328.043,414,1.4962594,4256,2,13.765625,218.6641,181.2656,493.4336,5
3328.043,414,1.0025063,4256,2,13.765625,218.6719,181.0703,493.6211,5
3328.043,414,1.2531328,4256,2,13.765625,218.6719,181.0703,493.6211,5
3328.043,414,2.25,4256,2,13.765625,218.6719,180.8242,493.8672,5
3328.043,414,1.5075377,4256,3,13.765625,218.6719,181.0703,493.6211,5
3328.043,414,0.9975062,4256,2,13.765625,218.6719,181.0703,493.6211,5
3328.043,414,1.5,4256,2,13.765625,218.6719,180.8242,493.8672,5
3328.043,414,1.0050251,4256,2,13.765625,218.6719,181.0703,493.6211,5
3328.043,414,1.5075377,4256,3,13.765625,218.6719,180.8242,493.8672,5
3328.043,414,0.75,4256,2,13.765625,218.6719,180.8242,493.8672,5
3328.043,414,1.2531328,4256,2,13.765625,218.6719,180.8242,493.8672,5
3328.043,414,1.2468828,4256,2,13.765625,218.6719,180.8242,493.8672,5
3328.043,414,1.0050251,4256,2,13.765625,218.6719,180.8242,493.8672,5
3328.043,414,1.0025063,4256,3,13.765625,218.6719,180.8242,493.8672,5
3328.043,414,2.25,4256,3,13.765625,218.6719,180.8242,493.8672,5
3328.043,414,1.0,4256,2,13.765625,218.6719,180.8242,493.8672,5
3328.043,414,1.25,4256,2,13.765625,218.6719,180.5781,494.1133,5
3328.043,414,1.25,4256,2,13.773438,218.6719,180.5781,494.1055,5
3328.043,414,1.0025063,4256,2,13.773438,218.6719,180.5781,494.1055,5
3328.043,414,2.506266,4256,2,13.773438,218.6719,180.5781,494.1055,5
3328.043,414,0.9975062,4256,2,13.773438,218.6719,180.5781,494.1055,5
3328.043,414,1.2531328,4256,2,13.773438,218.6719,180.5781,494.1055,5
3328.043,414,0.7518796999999999,4256,3,13.773438,218.6719,180.5781,494.1055,5
3328.043,414,0.5,4256,2,13.773438,218.6719,180.5781,494.1055,5
3328.043,414,1.0025063,4256,2,13.773438,218.6719,180.5781,494.1055,5
3328.043,414,1.5037594,4256,2,13.773438,218.6719,180.5781,494.1055,5
3328.043,414,1.0050251,4256,3,13.773438,218.6719,180.5781,494.1055,5
3328.043,414,1.75,4256,2,13.773438,218.6719,180.5781,494.1055,5
3328.043,414,0.7537688,4256,2,13.773438,218.6719,180.5781,494.1055,5
3328.043,414,1.75,4256,2,13.773438,218.6719,180.5781,494.1055,5
3328.043,414,1.4962594,4256,2,13.773438,218.6719,180.5781,494.1055,5
3328.043,414,1.2562814,4256,2,13.773438,218.6719,180.5781,494.1055,5
3328.043,414,1.25,4256,2,13.773438,218.6719,180.5781,494.1055,5
3328.043,414,1.25,4256,2,13.773438,218.6719,180.5781,494.1055,5
3328.043,414,1.4962594,4256,2,13.773438,218.6719,180.332,494.3516,5
3328.043,414,2.005013,4256,2,13.773438,218.6719,180.332,494.3516,5
3328.043,414,1.2437811,4256,3,13.773438,218.6719,180.332,494.3516,5
3328.043,414,0.5025126,4256,2,13.773438,218.6719,180.0859,494.5977,5
3328.043,414,1.25,4256,2,13.773438,218.6719,180.0859,494.5977,5
3328.043,414,1.5037594,4256,2,13.773438,218.6719,180.0859,494.5977,5
3328.043,414,1.2562814,4256,2,13.773438,218.6719,179.8398,494.8438,5
3328.043,414,2.255639,4256,2,13.773438,218.6719,179.8398,494.8438,5
3328.043,412,1.0025063,4256,2,13.773438,218.6719,179.5938,495.0898,5
3328.043,412,1.4962594,4256,2,13.773438,218.6719,179.5938,495.0898,5
3328.043,412,1.2531328,4256,2,13.773438,218.6719,179.7891,494.8945,5
3328.043,412,0.7518796999999999,4256,2,13.773438,218.6719,179.8398,494.8438,5
3328.043,412,2.244389,4256,3,13.773438,218.6719,179.8398,494.8438,5
3328.043,412,1.2531328,4256,2,13.773438,218.6719,179.8398,494.8438,5
3328.043,412,1.2562814,4256,2,13.773438,218.6719,179.8398,494.8438,5
3328.043,412,1.0,4256,2,13.773438,218.6719,179.8398,494.8438,5
3328.043,412,1.2468828,4256,3,13.773438,218.6719,179.5938,495.0898,5
3328.043,412,0.0,4256,2,13.773438,218.6719,179.5938,495.0898,5
3328.043,412,1.995012,4256,2,13.773438,218.6719,179.5938,495.0898,5
3328.043,412,1.0,4256,3,13.773438,218.6719,179.5938,495.0898,5
3328.043,412,1.0075567,4256,2,13.773438,218.6719,179.7891,494.8945,5
3328.043,412,1.2531328,4256,2,13.773438,218.6719,179.8398,494.8438,5
3328.043,412,1.5,4256,2,13.773438,218.6719,180.0352,494.6484,5
3328.043,412,2.261307,4256,2,13.773438,218.6719,180.0352,494.6484,5
3328.043,412,1.741294,4256,2,13.773438,218.6719,180.332,494.3516,5
3328.043,412,1.5037594,4256,2,13.773438,218.6719,180.332,494.3516,5
3328.043,412,0.7518796999999999,4256,2,13.78125,218.6719,180.0859,494.5898,5
3328.043,412,1.2562814,4256,3,13.78125,218.6719,180.2812,494.3945,5
3328.043,412,1.754386,4256,2,13.78125,218.6719,179.8398,494.8359,5
3328.043,412,1.0,4256,2,13.78125,218.6719,179.8398,494.8359,5
3328.043,412,1.0,4256,3,13.78125,218.6719,179.5938,495.082,5
3328.043,412,0.7481297,4256,2,13.78125,218.6719,180.0859,494.5898,5
3328.043,412,0.7537688,4256,2,13.78125,218.6719,180.2812,494.3945,5
3328.043,412,1.2468828,4256,2,13.78125,218.6719,180.332,494.3438,5
3328.043,412,2.01005,4256,3,13.78125,218.6719,180.332,494.3438,5
3328.043,412,0.7518796999999999,4256,2,13.78125,218.6719,180.0859,494.5898,5
3328.043,412,1.5037594,4256,2,13.78125,218.6719,184.6562,490.0195,5
3328.043,412,1.5,4256,2,13.78125,218.6719,184.4102,490.2656,5
3328.043,412,0.7518796999999999,4256,2,13.78125,218.6719,184.4102,490.2656,5
3328.043,412,1.75,4256,2,13.78125,218.6719,184.6562,490.0195,5
3328.043,412,1.25,4256,2,13.78125,218.6719,184.4102,490.2656,5
3328.043,412,1.5037594,4256,2,13.78125,218.6719,184.4102,490.2656,5
3328.043,412,1.25,4256,2,13.78125,218.6719,184.4102,490.2656,5
3328.043,412,1.2562814,4256,2,13.78125,218.6719,184.4102,490.2656,5
3328.043,412,1.75,4256,3,13.78125,218.6719,184.4102,490.2656,5
3328.043,412,1.0050251,4256,2,13.78125,218.6719,184.6055,490.0703,5
3328.043,412,1.2468828,4256,2,13.78125,218.6719,184.4102,490.2656,5
3328.043,412,1.2531328,4256,2,13.78125,218.6719,184.4102,490.2656,5
3328.043,412,0.7518796999999999,4256,2,13.78125,218.6719,184.4102,490.2656,5
3328.043,412,1.25,4256,2,13.78125,218.6719,184.1641,490.5117,5
3328.043,412,2.506266,4256,2,13.78125,218.6719,184.1641,490.5117,5
3328.043,412,1.0025063,4256,3,13.78125,218.6719,183.6992,490.9766,5
3328.043,412,1.754386,4256,2,13.78125,218.6719,183.6992,490.9766,5
3328.043,412,1.25,4256,2,13.789062,218.6719,183.6992,490.9688,5
3328.043,412,0.7537688,4256,2,13.789062,218.6719,183.4531,491.2148,5
3328.043,412,1.99005,4256,2,13.789062,218.6719,183.4531,491.2148,5
3328.043,412,1.2531328,4256,2,13.789062,218.6719,183.4531,491.2148,5
3328.043,412,1.5037594,4256,2,13.789062,218.6719,183.207,491.4609,5
3328.043,412,0.5012531,4256,3,13.789062,218.6719,183.207,491.4609,5
3328.043,412,0.75,4256,2,13.789062,218.6719,182.9609,491.707,5
3328.043,412,1.0,4256,2,13.789062,218.6719,182.9609,491.707,5
3328.043,412,1.5,4256,2,13.789062,218.6719,182.9609,491.707,5
3328.043,412,1.0025063,4256,2,13.789062,218.6719,182.7148,491.9531,5
3328.043,412,1.25,4256,2,13.789062,218.6719,182.7148,491.9531,5
3328.043,412,1.4962594,4256,2,13.789062,218.6719,182.4688,492.1992,5
3328.043,412,1.5037594,4256,2,13.789062,218.6719,182.6641,492.0039,5
3328.043,412,2.493766,4256,2,13.789062,218.6719,182.9609,491.707,5
3328.043,412,1.511335,4256,2,13.789062,218.6719,182.7148,491.9531,5
3328.043,412,1.25,4256,2,13.789062,218.6719,182.7148,491.9531,5
3328.043,412,1.2531328,4256,2,13.789062,218.6719,182.4688,492.1992,5
3328.043,412,1.5,4256,2,13.789062,218.6719,182.4688,492.1992,5
3328.043,412,2.255639,4256,2,13.789062,218.6719,182.4688,492.1992,5
3328.043,412,0.7537688,4256,3,13.796875,218.6719,182.4688,492.1914,5
3328.043,412,0.4987531,4256,2,13.796875,218.6719,182.4688,492.1914,5
3328.043,412,1.5037594,4256,2,13.796875,218.6719,182.4688,492.1914,5
3328.043,412,1.25,4256,2,13.796875,218.6719,182.4688,492.1914,5
3328.043,412,1.25,4256,3,13.796875,218.6719,182.418,492.2422,5
3328.043,412,2.005013,4256,2,13.796875,218.6719,182.4688,492.1914,5
3328.043,412,1.0050251,4256,2,13.796875,218.6719,182.2227,492.4375,5
3328.043,412,1.25,4256,2,13.796875,218.6719,182.2227,492.4375,5
3328.043,412,1.0025063,4256,2,13.796875,218.6719,182.2227,492.4375,5
3328.043,412,1.0025063,4256,3,13.796875,218.6719,181.7305,492.9297,5
3328.043,412,2.25,4256,2,13.796875,218.6719,181.7305,492.9297,5
3328.043,412,1.5037594,4256,2,13.796875,218.6719,181.9766,492.6836,5
3328.043,412,1.0025063,4256,2,13.796875,218.6719,181.7305,492.9297,5
3328.043,412,1.0025063,4256,2,13.796875,218.6719,181.6797,492.9805,5
3328.043,412,1.5,4256,3,13.796875,218.6719,181.2383,493.4219,5
3328.043,412,0.5037783,4256,2,13.796875,218.6719,181.2383,493.4219,5
3328.043,412,2.0,4256,2,13.796875,218.6719,181.4844,493.1758,5
3328.043,412,1.0,4256,2,13.796875,218.6719,181.2383,493.4219,5
3328.043,411,0.9950249,4256,2,13.796875,218.6719,181.2383,493.4219,5
3328.043,411,1.2531328,4256,2,13.796875,218.6719,180.7461,493.9141,5
3328.043,411,1.75,4256,2,13.796875,218.6719,180.7461,493.9141,5
3328.043,411,2.25,4256,2,13.796875,218.6719,180.9414,493.7188,5
3328.043,411,1.25,4256,2,13.796875,218.6719,180.9922,493.668,5
3328.043,411,1.2562814,4256,2,13.796875,218.6719,180.9414,493.7188,5
3328.043,411,1.741294,4256,2,13.796875,218.6719,181.1875,493.4727,5
3328.043,411,1.0025063,4256,2,13.796875,218.6719,180.7461,493.9141,5
3328.043,412,3.508772,4256,2,13.796875,218.6719,180.7461,493.9141,5
3328.043,412,2.0,4256,2,13.804688,218.6719,180.9922,493.6602,5
3328.043,412,1.2468828,4256,3,13.804688,218.6719,181.2383,493.4141,5
3328.043,412,0.2506266,4256,2,13.804688,218.6719,181.4844,493.168,5
3328.043,412,1.5037594,4256,2,13.804688,218.6719,181.4844,493.168,5
3328.043,412,1.2468828,4256,2,13.804688,218.6719,181.2383,493.4141,5
3328.043,412,2.255639,4256,2,13.804688,218.6719,181.2383,493.4141,5
3328.043,412,1.2468828,4256,2,13.804688,218.6719,181.2383,493.4141,5
3328.043,412,1.2562814,4256,2,13.804688,218.6719,181.2383,493.4141,5
3328.043,412,1.0,4256,2,13.804688,218.6719,181.4844,493.168,5
3328.043,412,0.9975062,4256,2,13.804688,218.6719,181.2383,493.4141,5
3328.043,412,2.512563,4256,2,13.804688,218.6719,180.9922,493.6602,5
3328.043,412,1.5,4256,2,13.804688,218.6719,180.9922,493.6602,5
3328.043,412,1.0025063,4256,2,13.804688,218.6719,180.7461,493.9062,5
3328.043,412,1.0,4256,2,13.804688,218.6719,180.6953,493.957,5
3328.043,412,1.4962594,4256,2,13.804688,218.6719,179.7617,494.8906,5
3328.043,412,1.0050251,4256,3,13.804688,218.6719,180.0078,494.6445,5
3328.043,412,1.0,4256,2,13.804688,218.6719,179.7617,494.8906,5
3328.043,412,2.25,4256,2,13.804688,218.6719,179.7617,494.8906,5
3328.043,412,1.0075567,4256,2,13.804688,218.6719,179.7617,494.8906,5
3328.043,412,1.0,4256,2,13.804688,218.6719,179.5156,495.1367,5
3328.043,412,1.745636,4256,2,13.804688,218.6719,179.7617,494.8906,5
3328.043,412,2.005013,4256,2,13.804688,218.6719,179.5156,495.1367,5
3328.043,412,1.2531328,4256,2,13.804688,218.6719,179.4648,495.1875,5
3328.043,412,1.5,4256,2,13.804688,218.6719,179.5156,495.1367,5
3328.043,412,1.0025063,4256,2,13.8125,218.6719,179.2695,495.375,5
3328.043,412,1.2531328,4256,2,13.8125,218.6719,179.2695,495.375,5
3328.043,412,1.75,4256,2,13.8125,218.6719,179.0234,495.6211,5
3328.043,412,1.5,4256,2,13.8125,218.6719,179.0547,495.5898,5
3328.043,412,1.0050251,4256,2,13.8125,218.6719,179.3008,495.3438,5
3328.043,412,1.754386,4256,3,13.8125,218.6719,178.8086,495.8359,5
3328.043,412,0.25,4256,2,13.828125,218.6719,178.8086,495.8203,5
3328.043,412,0.7537688,4256,2,13.828125,218.6719,178.8086,495.8203,5
3328.043,412,1.75,4256,2,13.828125,218.6719,179.0039,495.625,5
3328.043,412,1.5037594,4256,2,13.828125,218.6719,179.0039,495.625,5
3328.043,413,1.2531328,4256,2,13.828125,218.6719,179.0547,495.5742,5
3328.043,413,1.2468828,4256,2,13.828125,218.6719,179.3008,495.3281,5
3328.043,413,1.511335,4256,2,13.828125,218.6719,179.3008,495.3281,5
3328.043,413,2.244389,4256,2,13.828125,218.6719,179.0547,495.5742,5
3328.043,413,1.2562814,4256,2,13.828125,218.6719,179.0547,495.5742,5
3328.043,413,0.75,4256,2,13.828125,218.6719,178.8086,495.8203,5
3328.043,413,1.2562814,4256,3,13.828125,218.6719,179.0039,495.625,5
3328.043,413,1.2531328,4256,2,13.828125,218.6719,179.0547,495.5742,5
3328.043,413,1.5075377,4256,2,13.828125,218.6719,178.8086,495.8203,5
3328.043,413,1.5,4256,2,13.828125,218.6719,179.0547,495.5742,5
3328.043,413,0.5,4256,3,13.828125,218.6719,178.8086,495.8203,5
3328.043,413,1.5037594,4256,2,13.828125,218.6719,179.0039,495.625,5
3328.043,413,1.5037594,4256,2,13.828125,218.6719,179.0547,495.5742,5
3328.043,413,1.75,4256,2,13.84375,218.6719,179.25,495.3633,5
3328.043,413,1.511335,4256,2,13.84375,218.6719,179.5469,495.0664,5
3328.043,413,1.0,4256,2,13.84375,218.6719,179.3008,495.3125,5
3328.043,413,1.754386,4256,2,13.84375,218.6719,179.4961,495.1172,5
3328.043,413,1.2531328,4256,2,13.84375,218.6719,179.793,494.8203,5
3328.043,413,0.7518796999999999,4256,3,13.84375,218.6719,179.3281,495.2852,5
3328.043,413,1.5,4256,4,13.84375,218.6719,179.5234,495.0898,5
3328.043,413,1.5037594,4256,2,13.84375,218.6719,179.5742,495.0391,5
3328.043,414,1.5,4256,2,13.84375,218.6719,179.5742,495.0391,5
3328.043,414,1.25,4256,2,13.84375,218.6719,179.7695,494.8438,5
3328.043,415,1.754386,4256,2,13.84375,218.6719,179.8203,494.793,5
3328.043,415,2.015113,4256,3,13.84375,218.6719,179.8203,494.793,5
3328.043,415,0.4987531,4256,2,13.84375,218.6719,179.8203,494.793,5
3328.043,415,0.9975062,4256,2,13.84375,218.6719,179.8203,494.793,5
3328.043,415,0.7537688,4256,2,13.84375,218.6719,179.5742,495.0391,5
3328.043,415,1.4962594,4256,2,13.84375,218.6719,179.5742,495.0391,5
3328.043,415,1.2531328,4256,2,13.84375,218.6719,179.5742,495.0391,5
3328.043,415,1.758794,4256,2,13.84375,218.6719,180.0664,494.5469,5
3328.043,415,1.5037594,4256,2,13.84375,218.6719,179.8203,494.793,5
3328.043,415,1.25,4256,2,13.84375,218.6719,179.8203,494.793,5
3328.043,415,1.5,4256,2,13.84375,218.6719,179.8203,494.793,5
3328.043,415,1.0025063,4256,2,13.84375,218.6719,179.7695,494.8438,5
3328.043,415,2.255639,4256,2,13.84375,218.6719,179.8203,494.793,5
3328.043,415,1.25,4256,2,13.84375,218.6719,180.0664,494.5469,5
3328.043,415,0.9975062,4256,3,13.84375,218.6719,180.0664,494.5469,5
3328.043,416,1.010101,4256,2,13.84375,218.6719,179.8203,494.793,5
3328.043,416,0.2493765999999999,4224,3,13.84375,218.6719,179.8203,494.793,5
3328.043,416,0.75,4224,2,13.851562,218.6641,180.3125,494.3008,5
3328.043,416,2.015113,4224,2,13.851562,218.6719,180.0664,494.5391,5
3328.043,416,1.5,4224,2,13.851562,218.6719,180.0664,494.5391,5
3328.043,416,1.0050251,4224,2,13.851562,218.6719,184.5312,490.0742,5
3328.043,416,1.5037594,4224,2,13.851562,218.6719,184.5312,490.0742,5
3328.043,416,1.2531328,4224,2,13.851562,218.6719,184.2852,490.3203,5
3328.043,416,1.75,4224,2,13.851562,218.6719,184.0391,490.5664,5
3328.043,416,1.5,4224,2,13.851562,218.6719,184.0391,490.5664,5
3328.043,416,1.0025063,4224,2,13.851562,218.6719,184.0391,490.5664,5
3328.043,416,1.5,4224,2,13.851562,218.6719,183.793,490.8125,5
3328.043,416,1.5,4224,2,13.851562,218.6719,183.793,490.8125,5
3328.043,416,1.5075377,4224,2,13.851562,218.6719,183.5469,491.0586,5
3328.043,416,1.0,4224,2,13.851562,218.6719,183.5469,491.0586,5
3328.043,416,0.4987531,4224,3,13.851562,218.6719,183.5469,491.0586,5
3328.043,416,1.0025063,4224,2,13.851562,218.6719,183.3008,491.3047,5
3328.043,416,1.2531328,4224,2,13.851562,218.6719,183.3008,491.3047,5
3328.043,416,1.0025063,4224,2,13.851562,218.6719,183.3008,491.3047,5
3328.043,416,2.261307,4224,2,13.851562,218.6719,183.0547,491.5508,5
3328.043,416,1.2531328,4224,2,13.851562,218.6719,183.25,491.3555,5
3328.043,416,1.0025063,4224,2,13.851562,218.6719,183.0547,491.5508,5
3328.043,416,1.25,4224,2,13.859375,218.6719,183.0547,491.543,5
3328.043,416,1.25,4224,2,13.859375,218.6719,183.0547,491.543,5
3328.043,416,2.01005,4224,2,13.859375,218.6719,181.8516,492.7461,5
3328.043,416,2.0,4224,2,13.859375,218.6719,181.8516,492.7461,5
3328.043,416,1.2531328,4224,2,13.859375,218.6719,181.6055,492.9922,5
3328.043,416,1.2468828,4224,2,13.859375,218.6719,181.6055,492.9922,5
3328.043,416,1.25,4224,2,13.859375,218.6719,181.3594,493.2383,5
3328.043,416,0.7518796999999999,4224,3,13.859375,218.6719,181.3594,493.2383,5
3328.043,416,1.5037594,4224,2,13.859375,218.6719,181.3594,493.2383,5
3328.043,416,1.0025063,4224,2,13.859375,218.6719,181.3594,493.2383,5
3328.043,416,1.5037594,4224,2,13.859375,218.6719,181.3594,493.2383,5
3328.043,416,0.9975062,4224,2,13.859375,218.6719,181.1133,493.4844,5
3328.043,416,1.0025063,4224,2,13.859375,218.6719,181.1133,493.4844,5
3328.043,416,1.754386,4224,2,13.859375,218.6719,180.8281,493.7695,5
3328.043,416,1.0025063,4224,2,13.859375,218.6719,180.8281,493.7695,5
3328.043,416,1.5,4224,2,13.859375,218.6719,180.8789,493.7188,5
3328.043,416,1.25,4224,2,13.859375,218.6719,180.6328,493.9648,5
3328.043,416,1.25,4224,2,13.867188,218.6719,180.6328,493.957,5
3328.043,416,2.261307,4224,3,13.867188,218.6719,180.3867,494.2031,5
3328.043,416,0.7537688,4224,2,13.867188,218.6719,180.3867,494.2031,5
3328.043,416,1.0,4224,2,13.867188,218.6719,180.3867,494.2031,5
3328.043,416,0.5,4224,3,13.867188,218.6719,180.6328,493.957,5
3328.043,416,1.0025063,4224,2,13.867188,218.6719,180.3867,494.2031,5
3328.043,416,1.0025063,4224,2,13.867188,218.6719,180.3867,494.2031,5
3328.043,416,1.754386,4224,2,13.867188,218.6719,180.3867,494.2031,5
3328.043,416,1.25,4224,2,13.867188,218.6719,180.1406,494.4492,5
3328.043,416,1.0025063,4224,3,13.867188,218.6719,180.1406,494.4492,5
3328.043,416,1.5037594,4224,2,13.867188,218.6719,179.8945,494.6953,5
3328.043,416,1.5,4224,2,13.867188,218.6719,179.8945,494.6953,5
3328.043,416,2.0,4224,4,13.867188,218.6719,179.6484,494.9414,5
3328.043,416,1.0025063,4224,2,13.867188,218.6719,179.6484,494.9414,5
3328.043,416,1.0025063,4224,2,13.867188,218.6719,179.6484,494.9414,5
3328.043,416,1.0025063,4224,2,13.867188,218.6719,179.4023,495.1875,5
3328.043,416,1.5,4224,2,13.867188,218.6719,179.8438,494.7461,5
3328.043,416,2.512563,4224,2,13.867188,218.6719,179.8945,494.6953,5
3328.043,416,0.0,4224,4,13.867188,218.6719,179.8438,494.7461,5
3328.043,416,1.25,4224,2,13.867188,218.6719,180.1406,494.4492,5
3328.043,416,1.2562814,4224,2,13.867188,218.6719,180.1406,494.4492,5
3328.043,416,1.2531328,4224,2,13.867188,218.6719,180.6328,493.957,5
3328.043,416,1.75,4224,2,13.867188,218.6719,180.3867,494.2031,5
3328.043,416,1.75,4224,2,13.867188,218.6719,180.7773,493.8125,5
3328.043,416,0.9975062,4224,2,13.867188,218.6719,181.8633,492.7266,5
3328.043,416,1.745636,4224,2,13.867188,218.6719,180.8789,493.7109,5
3328.043,416,1.5037594,4224,2,13.867188,218.6719,185.2344,489.3555,5
3328.043,416,1.0,4224,2,13.867188,218.6719,185.0391,489.5508,5
3328.043,416,2.506266,4224,2,13.867188,218.6719,184.793,489.7969,5
3328.043,416,1.0025063,4224,3,13.867188,218.6719,185.0391,489.5508,5
3328.043,416,1.25,4224,2,13.875,218.6641,185.0391,489.5508,5
3328.043,416,1.0050251,4224,2,13.875,218.6719,184.793,489.7891,5
3328.043,416,0.7481297,4224,4,13.875,218.6719,184.793,489.7891,5
3328.043,416,0.5025126,4224,3,13.875,218.6719,185.0391,489.543,5
