face_detection_mem.committed_Committed_AS,face_detection_system.active_processes_active,face_detection_system.cpu_user,face_detection_system.file_nr_used_used,face_detection_system.processes_running,face_detection_system.ram_buffers,face_detection_system.ram_cached,face_detection_system.ram_free,face_detection_system.ram_used,Target
30934.91,1808.0,2.605042,15158.0,1.0,32.08203,1516.3164,364.1484,4878.551,4
31193.59,1808.0,2.183039,15126.0,2.0,32.08203,1516.3164,366.1914,4876.508,4
30927.85,1807.0,2.439024,15126.0,1.0,32.08203,1516.3164,362.1484,4880.551,4
30927.86,1807.0,2.773109,15126.0,1.0,32.08203,1516.3203,360.8281,4881.867,4
30922.89,1807.0,2.936242,15158.0,1.0,32.08984,1516.3203,368.9336,4873.754,4
30922.89,1807.0,2.514669,15158.0,1.0,32.08984,1516.3203,374.8633,4867.824,4
30926.91,1808.0,3.020134,15126.0,2.0,32.08984,1516.3242,372.3164,4870.367,4
30926.91,1808.0,2.596315,15126.0,1.0,32.08984,1516.3242,373.0508,4869.633,4
30926.91,1808.0,2.847571,15094.0,1.0,32.10547,1516.3086,372.6016,4870.082,4
30922.9,1807.0,2.188552,15094.0,1.0,32.10547,1516.3242,378.3164,4864.352,4
30924.75,1808.0,2.430847,15094.0,2.0,32.10547,1516.3281,377.875,4864.789,4
30922.87,1807.0,2.529511,15094.0,1.0,32.10547,1516.3281,382.6641,4860.0,4
31184.93,1808.0,2.270816,15094.0,2.0,32.10547,1516.3281,378.4375,4864.227,4
30922.88,1807.0,2.602855,15094.0,2.0,32.11328,1516.332,376.2148,4866.438,4
31600.09,1817.0,4.033613,15126.0,1.0,32.12891,1516.3711,351.0273,4891.57,4
31599.59,1817.0,3.032856,15158.0,1.0,32.12891,1516.375,341.5742,4901.02,4
31599.61,1817.0,2.689076,15190.0,1.0,32.13672,1516.375,345.918,4896.668,4
31598.73,1817.0,3.012552,15158.0,1.0,32.13672,1516.3789,351.4453,4891.137,4
31599.89,1817.0,2.270816,15222.0,1.0,32.13672,1516.3789,351.6602,4890.922,4
31599.89,1817.0,2.596315,15190.0,1.0,32.13672,1516.3789,344.8125,4897.77,4
31603.9,1818.0,2.268908,15190.0,1.0,32.13672,1516.3828,341.2109,4901.367,4
31605.62,1819.0,2.691337,15190.0,2.0,32.14453,1516.3906,345.2695,4897.293,4
31603.95,1818.0,6.234204,15190.0,1.0,32.14453,1516.4023,338.2539,4904.297,4
31637.16,1815.0,2.531646,15190.0,2.0,32.14453,1516.4023,338.9102,4903.641,4
31599.52,1815.0,2.445194,15158.0,1.0,32.16016,1516.3828,338.4688,4904.086,4
31596.52,1816.0,1.850294,15158.0,3.0,32.16016,1516.5117,346.4922,4895.934,4
31596.52,1815.0,2.102607,15158.0,1.0,32.16016,1516.5117,341.7109,4900.715,4
31598.25,1816.0,2.352941,15158.0,3.0,32.16016,1516.5117,342.0508,4900.375,4
31596.56,1815.0,2.773109,15222.0,1.0,32.16016,1516.5156,343.7305,4898.691,4
31598.28,1816.0,3.093645,15222.0,2.0,32.17578,1516.5156,346.043,4896.363,4
31596.56,1815.0,2.684564,15222.0,1.0,32.17578,1516.5156,342.3984,4900.008,4
31596.56,1815.0,2.849958,15254.0,1.0,32.17578,1516.5156,338.8516,4903.555,4
31596.51,1815.0,3.187919,15254.0,1.0,32.17578,1516.5195,345.2969,4897.105,4
31596.53,1815.0,2.184874,15254.0,1.0,32.18359,1516.5195,345.3867,4897.008,4
31595.2,1816.0,2.518892,15222.0,1.0,32.18359,1516.5312,344.5,4897.883,4
31595.2,1816.0,2.188552,15286.0,1.0,32.18359,1516.5312,351.0781,4891.305,4
31595.2,1816.0,2.190396,15222.0,1.0,32.18359,1516.5312,349.8789,4892.504,4
31595.2,1816.0,2.270816,15222.0,1.0,32.18359,1516.5352,351.0078,4891.371,4
31633.24,1818.0,2.184874,15190.0,3.0,32.19141,1516.5352,344.1094,4898.262,4
31595.21,1814.0,2.611626,15190.0,1.0,32.19922,1516.5352,338.6836,4903.68,4
31595.65,1816.0,2.94365,15222.0,2.0,32.19922,1516.5508,334.6445,4907.703,4
31647.61,1816.0,2.598491,15254.0,2.0,32.19922,1516.5508,333.3047,4909.043,4
31861.17,1817.0,2.516779,15286.0,2.0,32.19922,1516.5508,332.4258,4909.922,4
31599.12,1816.0,2.265101,15222.0,1.0,32.21484,1516.5547,331.8711,4910.457,4
31595.3,1817.0,6.134454,15190.0,2.0,32.22266,1516.543,325.2969,4917.035,4
31593.59,1816.0,2.689076,15190.0,1.0,32.22266,1516.543,329.25,4913.082,4
31593.59,1816.0,2.350966,15158.0,1.0,32.22266,1516.543,332.5586,4909.773,4
31593.59,1816.0,2.78481,15126.0,1.0,32.22266,1516.5469,332.2891,4910.039,4
31593.59,1816.0,2.274642,15158.0,1.0,32.22266,1516.5469,342.5547,4899.773,4
31595.3,1817.0,2.097315,15190.0,2.0,32.23047,1516.5469,338.4062,4903.914,4
31591.6,1816.0,2.35492,15158.0,1.0,32.23047,1516.6484,346.2109,4896.008,4
31595.58,1817.0,2.194093,15158.0,2.0,32.23047,1516.6523,343.707,4898.508,4
30919.89,1806.0,3.193277,15094.0,13.0,32.23047,1516.6523,358.875,4883.34,4
31181.96,1807.0,2.434929,15094.0,11.0,32.23047,1516.6641,358.2812,4883.922,4
30919.67,1806.0,2.854744,15094.0,10.0,32.23828,1516.668,361.9062,4880.285,4
30921.53,1807.0,2.345059,15094.0,14.0,32.23828,1516.668,358.2773,4883.914,4
30919.75,1806.0,2.773109,15094.0,7.0,32.23828,1516.668,361.2852,4880.906,4
31086.45,1806.0,2.428811,15094.0,16.0,32.23828,1516.668,359.3438,4882.848,4
30919.76,1806.0,2.272727,15126.0,14.0,32.23828,1516.668,358.0,4884.191,4
30919.82,1806.0,2.352941,15158.0,2.0,32.24609,1516.6719,363.1953,4878.984,4
30919.82,1806.0,2.605042,15158.0,14.0,32.24609,1516.6719,364.6133,4877.566,4
30919.82,1806.0,1.679261,15190.0,4.0,32.24609,1516.6719,370.1602,4872.02,4
30919.82,1806.0,2.605042,15190.0,15.0,32.24609,1516.6719,371.4141,4870.766,4
30923.84,1807.0,2.270816,15190.0,16.0,32.75,1516.8906,371.9844,4869.473,4
30923.84,1806.0,3.020134,15190.0,14.0,32.75781,1517.0039,365.7656,4875.57,4
30923.79,1806.0,2.766136,15190.0,15.0,32.75781,1517.1328,367.5195,4873.688,4
30921.32,1806.0,2.847571,15158.0,17.0,32.75781,1517.1328,367.707,4873.5,4
30919.8,1805.0,2.680067,15158.0,15.0,32.75781,1517.1328,370.2109,4870.996,4
30921.51,1806.0,2.849958,15158.0,16.0,32.89844,1520.2969,366.4297,4871.473,4
30919.81,1805.0,2.268908,15158.0,15.0,32.89844,1520.2969,358.1602,4879.742,4
31151.67,1804.0,2.350966,15158.0,16.0,32.92188,1520.2969,359.6328,4878.246,4
30919.81,1804.0,2.531646,15190.0,14.0,32.92188,1520.2969,358.5039,4879.375,4
30919.82,1799.0,2.270816,15190.0,15.0,32.92188,1520.2969,361.3945,4876.484,4
30919.82,1799.0,2.600671,15126.0,11.0,32.92969,1520.3008,358.8047,4879.062,4
30919.82,1799.0,2.52738,15126.0,2.0,32.92969,1520.3008,362.668,4875.199,4
30921.65,1800.0,2.93378,15190.0,3.0,33.08594,1520.6445,360.0234,4877.344,4
30919.76,1799.0,2.936242,15222.0,3.0,33.08594,1520.6797,359.5547,4877.777,4
31184.02,1800.0,3.274559,15190.0,3.0,33.08594,1520.8945,358.1094,4879.008,4
30919.86,1799.0,2.854744,15158.0,2.0,33.08594,1520.8945,358.4805,4878.637,4
30919.86,1799.0,2.272727,15190.0,3.0,33.08594,1520.8984,362.7656,4874.348,4
30921.73,1801.0,2.436975,15190.0,3.0,33.09375,1520.8984,366.7227,4870.383,4
30919.86,1799.0,2.194093,15158.0,2.0,33.09375,1520.8984,365.2109,4871.895,4
30921.83,1800.0,2.018503,15126.0,3.0,33.09375,1520.8984,365.0195,4872.086,4
30919.86,1799.0,1.850294,15158.0,2.0,33.09375,1520.8984,364.7969,4872.309,4
30923.88,1800.0,2.192243,15190.0,2.0,33.09375,1520.9023,363.957,4873.145,4
30923.88,1800.0,2.188552,15190.0,3.0,33.10156,1520.9023,361.7109,4875.383,4
31035.5,1800.0,2.931323,15222.0,3.0,33.10156,1520.9023,357.3984,4879.695,4
30919.81,1799.0,2.938707,15190.0,2.0,33.10156,1520.9023,349.9648,4887.129,4
30921.54,1800.0,2.92887,15190.0,3.0,33.11719,1520.9062,346.9258,4890.148,4
30919.89,1801.0,3.187919,15190.0,3.0,33.11719,1520.9062,349.4141,4887.66,4
30923.93,1802.0,2.516779,15158.0,3.0,33.11719,1520.9102,346.0938,4890.977,4
30923.93,1802.0,2.186712,15126.0,2.0,33.11719,1520.9102,346.8203,4890.25,4
30925.65,1803.0,1.853412,15126.0,5.0,33.11719,1520.9102,347.3047,4889.766,4
30919.95,1800.0,2.201524,15158.0,2.0,33.125,1520.9102,346.5117,4890.551,4
30957.66,1800.0,2.265101,15126.0,3.0,33.125,1520.9102,350.0977,4886.965,4
30920.01,1800.0,2.529511,15158.0,3.0,33.13281,1520.9102,342.4766,4894.578,4
31014.47,1800.0,2.27656,15158.0,2.0,33.13281,1520.8984,345.3047,4891.762,4
30800.93,1794.0,2.946128,15190.0,1.0,33.13281,1520.8984,358.4766,4878.59,4
30800.74,1794.0,2.93378,15190.0,1.0,33.13281,1520.8984,358.9648,4878.102,4
30802.6,1795.0,3.185247,15190.0,2.0,33.13281,1520.8984,358.8516,4878.215,4
30798.77,1794.0,2.852349,15190.0,1.0,33.14062,1520.9023,362.6523,4874.402,4
30802.57,1795.0,3.201348,15158.0,2.0,33.14062,1520.9922,362.1523,4874.812,4
30800.79,1794.0,2.525253,15126.0,1.0,33.14062,1520.9961,365.2227,4871.738,4
30800.79,1794.0,2.10615,15158.0,1.0,33.14062,1520.9961,373.0625,4863.898,4
30800.79,1794.0,2.188552,15190.0,1.0,33.14062,1520.9961,365.293,4871.668,4
30804.8,1795.0,2.445194,15222.0,1.0,33.15625,1521.3711,365.5859,4870.984,4
31066.85,1795.0,2.270816,15190.0,2.0,33.15625,1521.375,363.3008,4873.266,4
30804.85,1795.0,3.291139,15222.0,1.0,33.15625,1521.9766,356.5391,4879.426,4
30802.69,1795.0,3.193277,15222.0,2.0,33.15625,1521.9805,359.1992,4876.762,4
30800.77,1791.0,3.448276,15190.0,2.0,33.15625,1521.9648,359.043,4876.934,4
30800.78,1791.0,3.02521,15190.0,3.0,33.16406,1521.9648,364.7344,4871.234,4
30800.79,1791.0,3.201348,15222.0,2.0,33.16406,1521.9648,356.4453,4879.523,4
30798.79,1791.0,2.777778,15254.0,1.0,33.16406,1521.9766,350.9688,4884.988,4
31033.09,1791.0,3.465765,15222.0,3.0,33.16406,1521.9805,356.8438,4879.109,4
30800.86,1791.0,2.611626,15222.0,3.0,33.16406,1521.9805,353.3438,4882.609,4
30798.84,1792.0,2.600671,15190.0,3.0,33.17188,1521.9844,353.5664,4882.375,4
30796.86,1791.0,2.916667,15222.0,1.0,33.17188,1521.9844,354.7891,4881.152,4
30798.75,1793.0,5.719092,15158.0,3.0,33.23047,1530.2812,337.9844,4889.602,4
30796.84,1792.0,5.709488,15126.0,1.0,33.39062,1532.7266,326.1602,4898.82,4
30798.56,1793.0,2.682313,15126.0,2.0,33.39062,1532.7266,323.4766,4901.504,4
30796.52,1792.0,2.847571,15158.0,1.0,33.39062,1532.7266,328.0117,4896.969,4
30796.54,1790.0,2.512563,15126.0,2.0,33.39062,1532.7305,326.4023,4898.574,4
30796.54,1790.0,2.345059,15190.0,2.0,33.39844,1532.7305,319.1367,4905.832,4
30796.54,1790.0,2.102607,15190.0,1.0,33.39844,1532.7305,320.2734,4904.695,4
30796.25,1791.0,2.358888,15094.0,2.0,33.39844,1532.7305,326.8125,4898.156,4
30798.41,1793.0,2.364865,15094.0,2.0,33.40625,1533.8906,328.5195,4895.281,4
31055.62,1791.0,2.356902,15094.0,2.0,33.40625,1533.8945,330.1523,4893.645,4
30800.61,1792.0,2.099076,15126.0,1.0,33.40625,1533.8945,330.8438,4892.953,4
30802.45,1793.0,2.015113,15158.0,2.0,33.40625,1533.9102,329.5742,4894.207,4
30800.61,1792.0,2.428811,15158.0,1.0,33.40625,1533.9102,334.0977,4889.684,4
30798.26,1792.0,2.345059,15126.0,2.0,33.41406,1533.9141,330.4844,4893.285,4
30796.55,1791.0,2.347024,15094.0,1.0,33.42969,1533.9141,336.9844,4886.77,4
30798.27,1792.0,2.51046,15094.0,2.0,33.42969,1533.9141,337.9453,4885.809,4
30796.55,1791.0,2.184874,15126.0,1.0,33.42969,1533.9141,343.3867,4880.367,4
30796.55,1784.0,2.104377,15126.0,1.0,33.4375,1533.9141,342.6055,4881.141,4
30796.55,1784.0,2.529511,15126.0,1.0,33.44531,1533.918,340.1094,4883.625,4
30796.55,1784.0,1.848739,15126.0,1.0,33.44531,1533.918,337.2266,4886.508,4
30800.54,1785.0,3.271812,15094.0,3.0,33.44531,1533.9258,337.5117,4886.215,4
30796.7,1784.0,2.190396,15158.0,1.0,33.44531,1533.9258,334.9375,4888.789,4
30798.43,1785.0,2.508361,15190.0,2.0,33.44531,1533.9258,329.0547,4894.672,4
30796.7,1784.0,2.177554,15190.0,1.0,33.45312,1533.9297,331.7109,4892.004,4
30798.44,1785.0,3.26907,15190.0,2.0,33.45312,1533.9336,327.2266,4896.484,4
30796.6,1784.0,2.181208,15190.0,1.0,33.45312,1533.9336,325.9531,4897.758,4
30798.44,1785.0,2.596315,15158.0,2.0,33.45312,1534.0625,325.0859,4898.496,4
30796.61,1784.0,1.926298,15158.0,1.0,33.45312,1534.0625,325.4609,4898.121,4
30798.31,1785.0,2.278481,15158.0,2.0,33.46094,1534.0625,320.7266,4902.848,4
30796.59,1783.0,2.265101,15158.0,1.0,33.46094,1534.0625,319.2266,4904.348,4
31062.66,1785.0,2.268908,15094.0,2.0,33.46094,1534.0625,319.6211,4903.953,4
30800.61,1784.0,2.443134,15094.0,1.0,33.47656,1534.0664,315.7305,4907.824,4
30904.57,1791.0,2.600671,15126.0,2.0,33.47656,1534.0703,315.6055,4907.945,4
30800.61,1783.0,2.936242,15126.0,1.0,33.47656,1534.0547,318.8867,4904.68,4
30796.61,1782.0,2.428811,15126.0,1.0,33.47656,1534.1406,317.4688,4906.012,4
30796.61,1782.0,2.512563,15126.0,1.0,33.47656,1534.125,322.9648,4900.531,4
30796.69,1782.0,2.682313,15126.0,2.0,33.48438,1534.1289,323.8672,4899.617,4
30796.75,1780.0,2.184874,15094.0,1.0,33.5,1534.1289,323.2266,4900.242,4
30796.76,1780.0,2.104377,15158.0,1.0,33.5,1534.1289,317.7266,4905.742,4
30796.76,1780.0,2.441077,15158.0,1.0,33.5,1534.1328,317.5156,4905.949,4
30796.76,1780.0,1.850294,15158.0,1.0,33.5,1534.1328,323.7383,4899.727,4
30798.48,1781.0,2.443134,15190.0,2.0,33.5,1534.1328,318.7383,4904.727,4
30796.76,1780.0,2.190396,15158.0,1.0,33.50781,1534.1328,320.4844,4902.973,4
30796.48,1781.0,2.521008,15158.0,2.0,33.50781,1534.1445,328.1875,4895.258,4
30796.76,1780.0,2.845188,15158.0,1.0,33.50781,1534.1484,327.6953,4895.746,4
30796.71,1780.0,2.936242,15158.0,1.0,33.50781,1534.1523,330.9766,4892.461,4
30796.53,1780.0,2.756892,15158.0,1.0,33.50781,1534.1523,331.5859,4891.852,4
30796.54,1780.0,2.345059,15158.0,1.0,33.51562,1534.1523,330.4531,4892.977,4
30798.74,1781.0,2.609428,15126.0,2.0,33.51562,1534.1523,333.8164,4889.613,4
30796.65,1780.0,2.52738,15094.0,1.0,33.51562,1534.1562,332.3281,4891.098,4
31058.7,1780.0,1.93115,15126.0,2.0,33.51562,1534.1602,333.1836,4890.238,4
30796.65,1780.0,1.932773,15126.0,1.0,33.51562,1534.1602,329.6406,4893.781,4
31062.72,1782.0,2.181208,15158.0,2.0,33.51562,1534.1602,328.207,4895.215,4
30800.67,1781.0,2.177554,15126.0,1.0,33.52344,1534.1602,331.4336,4891.98,4
30800.67,1781.0,2.016807,15158.0,1.0,33.52344,1534.1602,326.5742,4896.84,4
30796.66,1780.0,2.508361,15158.0,1.0,33.52344,1534.1641,327.4219,4895.988,4
31031.02,1781.0,2.177554,15158.0,2.0,33.52344,1534.1641,326.6328,4896.777,4
30800.56,1781.0,2.605042,15094.0,1.0,33.52344,1534.1641,327.7266,4895.684,4
30802.42,1782.0,2.270816,15126.0,2.0,33.53125,1534.168,330.8008,4892.598,4
30796.57,1780.0,2.020202,15126.0,1.0,33.53125,1534.168,331.9492,4891.449,4
30798.68,1781.0,1.4345992,15126.0,2.0,33.53125,1534.168,324.4922,4898.906,4
30796.64,1780.0,2.263202,15126.0,1.0,33.53125,1534.168,324.4492,4898.949,4
31058.69,1780.0,1.934399,15158.0,2.0,33.53125,1534.168,324.1367,4899.262,4
30796.64,1780.0,2.677824,15158.0,1.0,33.53906,1534.1719,327.2812,4896.105,4
30798.37,1781.0,2.680067,15158.0,2.0,33.53906,1534.2969,326.8789,4896.383,4
30796.64,1780.0,3.106633,15158.0,1.0,33.53906,1534.2969,327.8672,4895.395,4
30796.64,1780.0,2.093802,15126.0,1.0,33.53906,1534.2969,328.5859,4894.676,4
30796.64,1780.0,2.605042,15094.0,1.0,33.53906,1534.3008,326.7695,4896.488,4
30794.52,1780.0,2.184874,15126.0,1.0,33.54688,1534.3125,326.2305,4897.008,4
30841.15,1780.0,2.864364,15158.0,2.0,33.54688,1534.3125,322.8867,4900.352,4
30796.69,1780.0,2.274642,15190.0,1.0,33.55469,1534.3164,321.9297,4901.297,4
31058.74,1781.0,1.7573219999999998,15158.0,2.0,33.55469,1534.3164,322.5508,4900.676,4
30796.69,1780.0,2.10084,15158.0,1.0,33.55469,1534.3164,324.9102,4898.316,4
30798.41,1781.0,2.682313,15158.0,2.0,33.55469,1534.3164,323.9297,4899.297,4
30800.71,1781.0,2.602855,15158.0,1.0,33.57031,1534.3203,322.543,4900.664,4
30802.43,1782.0,2.263202,15126.0,2.0,33.59375,1534.3203,322.582,4900.602,4
30800.71,1781.0,2.177554,15126.0,1.0,33.60156,1534.3203,318.7891,4904.387,4
30798.42,1781.0,2.267003,15126.0,2.0,33.60156,1534.3203,321.707,4901.469,4
30796.7,1780.0,2.270816,15126.0,1.0,33.60156,1534.3242,326.8242,4896.348,4
30796.51,1780.0,2.356902,15126.0,1.0,33.60156,1534.3242,331.5508,4891.621,4
30796.53,1780.0,2.267003,15126.0,1.0,33.60156,1534.3281,323.3828,4899.785,4
30796.68,1780.0,2.605042,15126.0,1.0,33.60938,1534.3281,321.3086,4901.852,4
30798.64,1781.0,2.441077,15126.0,2.0,33.60938,1534.3281,318.3984,4904.762,4
30796.68,1780.0,2.432886,15126.0,1.0,33.60938,1534.332,328.6367,4894.52,4
30798.52,1781.0,2.842809,15062.0,2.0,33.60938,1534.332,321.9609,4901.195,4
30796.68,1780.0,2.926421,15062.0,1.0,33.60938,1534.4258,318.9219,4904.141,4
30798.41,1781.0,2.763819,15062.0,2.0,33.61719,1534.4258,317.4961,4905.559,4
30934.23,1782.0,2.434929,15126.0,2.0,33.61719,1534.4258,313.3906,4909.664,4
30796.69,1780.0,1.4297729,15126.0,1.0,33.61719,1534.4336,318.7227,4904.324,4
30796.69,1780.0,2.016807,15126.0,2.0,33.61719,1534.4336,320.5664,4902.48,4
30798.35,1781.0,2.104377,15094.0,2.0,33.61719,1534.4336,324.4648,4898.582,4
30796.51,1780.0,1.924686,15158.0,1.0,33.63281,1534.4336,321.7031,4901.328,4
30798.36,1781.0,2.432886,15190.0,2.0,33.63281,1534.4375,325.0586,4897.969,4
30796.67,1780.0,2.518892,15190.0,1.0,33.63281,1534.4414,329.7148,4893.309,4
30798.63,1781.0,2.267003,15222.0,2.0,33.63281,1534.4414,324.9102,4898.113,4
30800.68,1781.0,2.175732,15158.0,1.0,33.63281,1534.4414,323.1484,4899.875,4
31060.77,1781.0,2.345059,15158.0,2.0,33.64062,1534.4414,324.3438,4898.672,4
30800.75,1781.0,2.773109,15126.0,1.0,33.64062,1534.4414,322.7266,4900.289,4
30798.6,1782.0,2.188552,15126.0,2.0,33.64062,1534.4414,325.3789,4897.637,4
30796.74,1780.0,2.358888,15126.0,1.0,33.64062,1534.4414,313.9258,4909.09,4
30796.74,1780.0,1.769166,15094.0,1.0,33.64062,1534.4453,329.7344,4893.277,4
30796.61,1780.0,2.099076,15126.0,1.0,33.64844,1534.4453,324.5195,4898.484,4
30799.9,1780.0,1.937658,15158.0,1.0,33.64844,1534.4453,315.5703,4907.434,4
30799.9,1780.0,2.430847,15126.0,1.0,33.64844,1534.4453,317.0234,4905.98,4
30797.91,1780.0,2.761506,15126.0,1.0,33.64844,1534.582,323.3867,4899.48,4
30827.42,1780.0,10.075567,15158.0,1.0,33.65625,1534.5898,284.6445,4938.207,4
30828.25,1781.0,2.430847,15158.0,2.0,33.65625,1534.6016,284.3945,4938.445,4
30825.19,1781.0,3.190596,15158.0,1.0,33.65625,1534.6055,280.4531,4942.383,4
30805.79,1781.0,2.095557,15126.0,1.0,33.65625,1534.6055,285.8555,4936.98,4
31067.83,1783.0,2.693603,15158.0,2.0,33.66406,1534.6094,291.3867,4931.438,4
30802.52,1784.0,2.272727,15190.0,1.0,33.66406,1534.6094,296.3828,4926.441,4
30840.17,1784.0,2.10084,15190.0,3.0,33.66406,1534.6094,294.0859,4928.738,4
30797.38,1784.0,2.516779,15190.0,1.0,33.66406,1534.6094,302.9883,4919.836,4
30797.39,1784.0,2.175732,15158.0,1.0,33.66406,1534.6094,304.5234,4918.301,4
30801.36,1785.0,3.514644,15158.0,1.0,33.67188,1534.6133,313.168,4909.645,4
30801.36,1785.0,2.598491,15158.0,1.0,33.67188,1534.6133,323.2656,4899.547,4
31063.46,1790.0,3.52349,15126.0,2.0,33.67188,1535.2383,330.6523,4891.535,4
30915.8,1799.0,5.067568,15158.0,2.0,34.58984,1537.8125,323.7617,4894.934,4
30892.15,1796.0,2.941176,15126.0,2.0,34.58984,1538.5664,321.7461,4896.195,4
30887.39,1794.0,10.614996,15126.0,21.0,34.67969,1540.4844,315.6953,4900.238,4
30889.58,1794.0,9.677419,15222.0,2.0,34.70312,1549.2188,259.1484,4948.027,4
30902.74,1794.0,7.154882,15222.0,1.0,34.71094,1549.168,221.2461,4985.973,4
30904.59,1795.0,2.023609,15254.0,2.0,34.71094,1549.168,217.2148,4990.004,4
30900.05,1794.0,3.772003,15254.0,1.0,34.71094,1549.1719,209.4805,4997.734,4
30901.79,1795.0,2.267003,15222.0,2.0,34.73438,1549.1797,214.4453,4992.738,4
30896.8,1794.0,2.51046,15254.0,1.0,34.73438,1549.1797,207.1094,5000.074,4
30898.52,1795.0,2.350966,15222.0,2.0,34.73438,1549.1797,211.5547,4995.629,4
30896.81,1794.0,2.436975,15254.0,1.0,34.73438,1549.1797,212.1367,4995.047,4
30898.65,1795.0,2.268908,15286.0,2.0,34.73438,1549.1797,219.0,4988.184,4
30894.81,1794.0,2.441077,15254.0,1.0,34.74219,1549.1914,224.0234,4983.141,4
30898.65,1795.0,2.611626,15190.0,2.0,34.76172,1549.5156,225.5547,4981.266,4
30896.93,1794.0,2.518892,15190.0,1.0,34.84375,1550.2109,221.5,4984.543,4
30896.93,1792.0,2.358888,15158.0,1.0,34.84375,1550.2109,222.582,4983.461,4
30895.83,1792.0,2.780118,15158.0,1.0,34.84375,1550.2109,223.6914,4982.352,4
30895.83,1792.0,2.447257,15190.0,2.0,34.85938,1550.2109,227.3086,4978.719,4
31157.95,1792.0,2.931323,15222.0,2.0,34.87891,1551.1445,221.6484,4983.426,4
30895.91,1791.0,2.600671,15222.0,1.0,34.91016,1551.1211,230.0898,4974.977,4
31027.15,1811.0,5.658784,15286.0,3.0,35.44922,1566.1211,173.7969,5015.73,4
31312.17,1805.0,4.684838,15350.0,3.0,35.50781,1567.1289,170.4414,5018.02,4
30972.45,1807.0,4.329372,15318.0,1.0,35.67578,1569.6797,156.87109,5028.871,4
31050.41,1806.0,7.185123,15318.0,2.0,34.76562,1563.5703,180.0898,5012.672,4
31330.6,1806.0,6.846999,15350.0,2.0,34.77344,1564.5469,178.0781,5013.699,4
31722.78,1814.0,5.822785,15350.0,5.0,33.77734,1563.0469,211.9766,4982.297,4
31570.55,1805.0,14.661017,15382.0,2.0,29.31641,1455.9258,439.0,4866.855,4
31785.57,1808.0,11.054422,15382.0,4.0,28.42578,1427.7852,425.4648,4909.422,4
32253.15,1816.0,5.152027,15382.0,3.0,28.38672,1423.7031,426.0547,4912.953,4
32384.34,1824.0,13.801863,15446.0,2.0,28.59375,1431.9414,315.7969,5014.766,4
31827.07,1806.0,16.183986,15446.0,4.0,28.32031,1433.7344,385.207,4943.836,4
31503.88,1800.0,6.763699,15286.0,9.0,28.45312,1436.5195,366.168,4959.957,4
31506.28,1800.0,8.29769,15254.0,1.0,28.39844,1433.4453,400.8359,4928.418,4
31556.3,1801.0,17.53794,15190.0,8.0,28.39844,1425.1172,375.9688,4961.613,4
31543.88,1800.0,14.590444,15222.0,2.0,28.40625,1425.207,363.1367,4974.348,4
31576.1,1800.0,8.050847,15190.0,2.0,28.41797,1425.2695,322.9219,5014.488,4
31585.14,1798.0,9.044801,15222.0,3.0,27.45312,1414.2852,334.7773,5014.582,4
31530.26,1799.0,6.655434,15254.0,3.0,24.80078,1377.6328,367.4414,5021.223,4
31511.27,1798.0,3.872054,15254.0,3.0,24.35938,1369.9961,379.293,5017.449,4
31511.31,1798.0,4.814189,15286.0,1.0,24.24219,1360.3047,400.2578,5006.293,4
31550.18,1801.0,2.95858,15222.0,3.0,24.26172,1360.3555,406.2227,5000.258,4
31508.34,1800.0,3.299492,15222.0,2.0,24.42578,1360.6016,397.9961,5008.074,4
31512.34,1801.0,4.074703,15254.0,1.0,17.75,1352.3086,423.5508,4997.488,4
31514.21,1802.0,3.445378,15254.0,2.0,16.417969,1337.9609,426.0859,5010.633,4
31512.38,1800.0,2.854744,15318.0,1.0,16.417969,1338.1211,424.3203,5012.238,4
31508.37,1799.0,2.695872,15318.0,1.0,16.421875,1338.1406,426.8398,5009.695,4
31510.35,1800.0,2.941176,15286.0,2.0,16.421875,1338.1406,441.3203,4995.215,4
31508.06,1799.0,3.187919,15254.0,1.0,16.429688,1338.1406,438.5898,4997.938,4
31506.16,1799.0,2.857143,15222.0,1.0,16.515625,1338.1055,438.957,4997.52,4
31791.43,1799.0,2.525253,15254.0,3.0,16.515625,1338.1719,427.5547,5008.855,4
31508.25,1800.0,2.529511,15254.0,1.0,16.636719,1338.168,429.3047,5006.988,4
31506.58,1801.0,3.966245,15254.0,1.0,16.86719,1338.8242,437.1484,4998.258,4
31508.3,1802.0,2.190396,15286.0,2.0,16.86719,1338.8242,441.2812,4994.125,4
31506.6,1801.0,2.347024,15286.0,2.0,16.86719,1338.8281,444.2617,4991.141,4
31786.06,1801.0,3.448276,15222.0,2.0,16.87891,1342.0156,438.2812,4993.922,4
31506.54,1801.0,2.677824,15190.0,1.0,16.89453,1342.0781,437.6445,4994.48,4
31506.54,1800.0,2.594142,15222.0,1.0,17.03125,1342.0938,436.6953,4995.277,4
31789.59,1800.0,2.514669,15222.0,4.0,17.03125,1342.0938,431.0234,5000.949,4
31506.39,1799.0,2.523129,15222.0,1.0,17.04688,1342.0938,437.8867,4994.07,4
31559.37,1805.0,6.722689,15222.0,2.0,17.04688,1342.0977,531.4727,4900.48,4
31609.32,1807.0,2.613828,15254.0,2.0,17.04688,1342.1055,532.5625,4899.383,4
31565.79,1806.0,2.531646,15222.0,1.0,17.04688,1342.1797,528.2148,4903.656,4
